ticket_id,customer_id,created_date,resolved_date,category,priority,satisfaction_score,resolution_time_hours
5179,2440,2024-11-16,,Technical,Medium,0.0,
5180,2440,2024-08-04,2024-08-04 05:36:47,Technical,Medium,0.0,5.6130555555555555
5181,2440,2024-10-15,2024-10-15 17:59:10,Billing,Low,4.0,17.98611111111111
5182,2440,2024-11-18,2024-11-18 04:29:03,Technical,Low,3.0,4.484166666666667
5183,2309,2024-12-29,2024-12-30 01:02:35,Technical,Medium,4.0,25.043055555555554
5184,2309,2024-06-21,2024-06-21 05:01:46,Billing,Low,4.0,5.029444444444445
5185,2309,2024-01-22,2024-01-22 02:13:52,Technical,Medium,0.0,2.2311111111111113
5186,1984,2024-10-11,2024-10-12 13:07:15,Technical,Low,0.0,37.12083333333333
5187,1984,2024-07-12,2024-07-12 11:52:19,Technical,High,1.0,11.871944444444445
5188,1984,2024-11-12,,Billing,High,0.0,
5189,3113,2024-10-23,,General,Medium,0.0,
5190,3113,2024-11-28,2024-11-28 02:13:18,Technical,Medium,3.0,2.2216666666666667
5191,3351,2024-04-06,2024-04-06 14:04:29,Billing,Medium,3.0,14.074722222222222
5192,1008,2024-04-07,2024-04-08 03:52:12,Billing,Medium,0.0,27.87
5193,1008,2024-09-05,2024-09-05 17:27:13,General,High,4.0,17.453611111111112
5194,1008,2024-04-20,2024-04-20 19:18:44,Technical,Medium,0.0,19.31222222222222
5195,1008,2024-03-09,,Billing,Low,0.0,
5196,4911,2024-06-13,2024-06-13 20:05:00,Technical,Medium,0.0,20.083333333333332
5197,4911,2024-12-01,,Technical,Low,0.0,
5198,4801,2024-09-04,2024-09-04 17:35:41,Technical,Low,0.0,17.594722222222224
5199,4801,2024-03-15,2024-03-15 17:35:16,Technical,High,3.0,17.587777777777777
5200,4801,2024-10-31,2024-10-31 01:14:35,General,Low,3.0,1.2430555555555556
5201,4801,2024-07-08,2024-07-09 02:51:22,Technical,Low,0.0,26.85611111111111
5202,3329,2024-09-26,2024-09-27 03:18:40,General,Medium,0.0,27.31111111111111
5203,3329,2024-03-21,2024-03-21 12:25:11,General,Low,0.0,12.419722222222223
5204,3329,2024-07-23,2024-07-23 07:52:14,Technical,Medium,4.0,7.870555555555556
5205,3329,2024-12-20,,Billing,Low,0.0,
5206,3329,2024-11-16,,Technical,Low,0.0,
5207,1575,2024-10-22,2024-10-23 03:14:21,Billing,Low,4.0,27.239166666666666
5208,1575,2024-01-05,,Technical,Low,0.0,
5209,1575,2024-05-29,2024-05-30 02:31:03,Technical,High,0.0,26.5175
5210,1907,2024-04-08,2024-04-08 05:11:47,Billing,Medium,0.0,5.1963888888888885
5211,1907,2024-12-02,2024-12-02 10:27:13,General,Medium,3.0,10.453611111111112
5212,3861,2024-07-28,2024-07-28 16:57:18,Billing,Medium,0.0,16.955
5213,3861,2024-05-01,2024-05-01 09:37:33,Technical,High,2.0,9.625833333333333
5214,3861,2024-08-28,,Technical,Low,0.0,
5215,3861,2024-09-06,2024-09-06 06:29:43,Billing,Medium,0.0,6.495277777777778
5216,4620,2024-10-25,2024-10-25 05:45:37,Billing,Low,3.0,5.760277777777778
5217,4620,2024-12-16,2024-12-16 11:44:21,Technical,Medium,0.0,11.739166666666666
5218,4620,2024-08-23,,Technical,High,0.0,
5219,4620,2024-07-07,2024-07-08 05:10:23,Technical,Medium,0.0,29.173055555555557
5220,1333,2024-04-09,2024-04-09 08:50:34,Technical,Low,0.0,8.842777777777778
5221,1333,2024-11-10,2024-11-10 12:58:11,Technical,Low,5.0,12.969722222222222
5222,1333,2024-08-17,2024-08-17 03:45:25,Technical,Low,4.0,3.7569444444444446
5223,1333,2024-06-09,2024-06-10 02:16:01,Billing,Low,4.0,26.266944444444444
5224,1938,2024-10-16,2024-10-17 11:37:34,Technical,Low,3.0,35.62611111111111
5225,1938,2024-05-09,2024-05-09 05:29:31,General,Low,5.0,5.491944444444444
5226,289,2024-10-08,2024-10-08 11:07:12,Technical,Low,0.0,11.12
5227,434,2024-11-25,2024-11-25 01:00:56,Technical,Low,1.0,1.0155555555555555
5228,256,2024-12-13,2024-12-13 04:38:22,Technical,High,0.0,4.639444444444444
5229,256,2024-11-07,2024-11-08 12:06:55,General,Medium,0.0,36.11527777777778
5230,966,2024-11-01,2024-11-01 15:21:13,Technical,Low,0.0,15.35361111111111
5231,2431,2024-05-16,2024-05-16 11:55:31,Technical,Medium,3.0,11.925277777777778
5232,2431,2024-06-07,2024-06-07 15:49:46,Technical,Medium,5.0,15.829444444444444
5233,2431,2024-01-10,,General,Low,0.0,
5234,819,2024-10-02,,General,Low,0.0,
5235,819,2024-11-01,2024-11-02 00:41:05,Billing,High,0.0,24.684722222222224
5236,1726,2024-02-02,,Technical,High,0.0,
5237,98,2024-12-30,2024-12-30 06:40:06,Technical,Medium,1.0,6.668333333333333
5238,3631,2024-07-09,2024-07-10 03:02:17,Technical,Low,0.0,27.038055555555555
5239,3425,2024-07-13,2024-07-14 02:08:00,Technical,High,2.0,26.133333333333333
5240,3425,2024-12-02,2024-12-02 08:57:29,Technical,Medium,4.0,8.958055555555555
5241,3876,2024-08-25,2024-08-25 13:55:42,Billing,Low,0.0,13.928333333333333
5242,3876,2024-12-25,2024-12-25 09:57:58,Technical,Low,0.0,9.966111111111111
5243,3089,2024-03-11,2024-03-12 04:23:29,Billing,Medium,0.0,28.39138888888889
5244,3089,2024-03-05,2024-03-05 09:35:35,General,Medium,0.0,9.593055555555555
5245,3089,2024-03-22,,Technical,Low,0.0,
5246,286,2024-01-10,2024-01-11 03:42:37,Billing,Low,0.0,27.710277777777776
5247,286,2024-07-23,2024-07-23 15:30:48,Technical,High,2.0,15.513333333333334
5248,286,2024-04-17,2024-04-17 10:25:59,Technical,Low,4.0,10.433055555555555
5249,286,2024-09-03,2024-09-03 21:23:50,Technical,High,4.0,21.397222222222222
5250,4041,2024-09-27,2024-09-27 14:43:34,Billing,Low,4.0,14.726111111111111
5251,4041,2024-01-26,,General,Low,0.0,
5252,4041,2024-01-08,2024-01-08 03:56:39,Technical,High,0.0,3.944166666666667
5253,4041,2024-05-14,2024-05-14 11:57:15,Billing,Low,4.0,11.954166666666667
5254,905,2024-08-24,2024-08-24 09:57:15,Technical,Low,5.0,9.954166666666667
5255,905,2024-11-15,2024-11-15 04:26:16,Technical,Low,0.0,4.437777777777778
5256,4147,2024-06-01,2024-06-02 05:52:51,Billing,Low,0.0,29.88083333333333
5257,4147,2024-04-16,2024-04-16 08:31:05,Technical,High,0.0,8.518055555555556
5258,4147,2024-08-08,2024-08-09 00:51:13,Technical,High,3.0,24.85361111111111
5259,4147,2024-01-04,2024-01-04 12:35:31,Technical,Low,4.0,12.591944444444444
5260,4147,2024-04-21,2024-04-21 18:17:36,Billing,Medium,4.0,18.293333333333333
5261,188,2024-03-13,2024-03-14 09:04:38,Billing,Low,4.0,33.077222222222225
5262,188,2024-11-28,2024-11-29 22:41:16,Billing,Low,5.0,46.687777777777775
5263,188,2024-05-30,2024-05-31 06:23:24,Technical,Low,4.0,30.39
5264,188,2024-08-18,2024-08-19 21:46:49,Technical,Low,4.0,45.780277777777776
5265,188,2024-04-11,2024-04-11 17:00:44,Billing,Low,5.0,17.01222222222222
5266,3635,2024-05-08,2024-05-09 01:13:32,Technical,Medium,0.0,25.225555555555555
5267,3635,2024-08-22,2024-08-23 04:40:31,Technical,Low,0.0,28.67527777777778
5268,2040,2024-12-26,2024-12-26 17:55:36,Technical,Low,2.0,17.926666666666666
5269,2040,2024-11-17,2024-11-17 14:10:28,Technical,Low,3.0,14.174444444444445
5270,2040,2024-11-24,2024-11-24 13:46:42,Technical,Medium,0.0,13.778333333333334
5271,2040,2024-01-14,2024-01-14 20:23:27,Technical,Low,0.0,20.390833333333333
5272,1277,2024-04-02,2024-04-03 00:16:07,Technical,Low,0.0,24.26861111111111
5273,1277,2024-10-12,2024-10-12 13:39:22,General,Low,0.0,13.65611111111111
5274,1277,2024-06-04,2024-06-04 10:56:42,Technical,Low,5.0,10.945
5275,1277,2024-05-13,2024-05-13 06:50:13,Technical,Low,0.0,6.836944444444445
5276,2966,2024-04-11,2024-04-11 04:34:57,Billing,Medium,4.0,4.5825
5277,4812,2024-10-02,2024-10-02 05:27:27,Technical,Low,0.0,5.4575
5278,4812,2024-02-21,2024-02-21 19:18:48,Technical,Medium,1.0,19.313333333333333
5279,4812,2024-12-23,2024-12-23 15:20:00,Billing,Low,4.0,15.333333333333334
5280,4812,2024-06-04,2024-06-04 11:07:50,Technical,Medium,5.0,11.130555555555556
5281,1804,2024-05-01,,Technical,Medium,0.0,
5282,1804,2024-01-31,2024-02-01 20:08:07,Technical,Low,4.0,44.13527777777778
5283,3029,2024-10-30,2024-10-30 10:36:53,Technical,Low,0.0,10.614722222222222
5284,3029,2024-04-17,,Technical,Low,0.0,
5285,3029,2024-03-03,2024-03-03 02:45:56,Technical,Low,0.0,2.7655555555555558
5286,3029,2024-03-21,2024-03-21 19:56:47,Billing,Low,5.0,19.94638888888889
5287,3029,2024-07-19,2024-07-19 11:58:55,Technical,Low,0.0,11.981944444444444
5288,1207,2024-02-23,2024-02-23 14:51:21,Billing,Medium,2.0,14.855833333333333
5289,1207,2024-02-29,,Technical,Low,0.0,
5290,1207,2024-02-06,2024-02-06 10:53:37,Technical,High,3.0,10.893611111111111
5291,1207,2024-02-03,,Technical,Medium,0.0,
5292,1207,2024-12-22,,Billing,High,0.0,
5293,1125,2024-06-19,2024-06-19 15:00:29,Billing,Medium,3.0,15.008055555555556
5294,1125,2024-06-21,2024-06-21 11:59:11,Billing,Low,4.0,11.98638888888889
5295,1125,2024-11-18,2024-11-18 11:14:37,Billing,Low,0.0,11.243611111111111
5296,1125,2024-09-26,2024-09-26 16:15:50,Billing,Low,5.0,16.26388888888889
5297,1125,2024-10-17,2024-10-17 17:14:32,Technical,Medium,0.0,17.24222222222222
5298,1149,2024-10-08,2024-10-10 12:27:52,General,Medium,0.0,60.464444444444446
5299,1149,2024-11-22,2024-11-22 08:51:20,Billing,Medium,0.0,8.855555555555556
5300,4342,2024-08-30,2024-08-30 13:38:54,Technical,Low,4.0,13.648333333333333
5301,4342,2024-03-29,2024-03-29 06:39:28,Technical,Medium,0.0,6.657777777777778
5302,4342,2024-02-11,2024-02-11 06:57:41,Technical,Low,0.0,6.961388888888889
5303,2925,2024-10-01,2024-10-01 16:06:39,General,Medium,4.0,16.110833333333332
5304,1923,2024-01-27,2024-01-27 15:36:44,Technical,Medium,5.0,15.612222222222222
5305,1923,2024-11-13,2024-11-13 12:59:33,Billing,Medium,3.0,12.9925
5306,1923,2024-07-14,2024-07-14 14:09:42,Technical,Medium,4.0,14.161666666666667
5307,140,2024-06-21,2024-06-22 12:46:08,General,Low,4.0,36.76888888888889
5308,3763,2024-06-16,2024-06-16 03:09:56,Technical,Low,3.0,3.1655555555555557
5309,3763,2024-04-06,2024-04-06 19:14:43,General,Medium,3.0,19.245277777777776
5310,3763,2024-05-23,2024-05-24 11:59:03,Technical,Medium,4.0,35.98416666666667
5311,3763,2024-05-12,2024-05-12 01:53:51,Billing,Medium,0.0,1.8975
5312,3763,2024-06-22,,Billing,Medium,0.0,
5313,1713,2024-01-23,2024-01-24 14:37:55,General,Low,5.0,38.63194444444444
5314,1713,2024-10-29,2024-10-30 15:20:51,Billing,Low,5.0,39.3475
5315,1713,2024-06-03,2024-06-03 11:31:18,Billing,Medium,0.0,11.521666666666667
5316,1713,2024-04-12,,Technical,Low,0.0,
5317,587,2024-08-15,2024-08-15 10:45:32,General,Low,0.0,10.758888888888889
5318,587,2024-08-31,,Technical,Low,0.0,
5319,587,2024-06-10,,Technical,Low,0.0,
5320,587,2024-05-26,2024-05-26 17:14:05,Technical,Medium,2.0,17.23472222222222
5321,397,2024-12-09,,Technical,Medium,0.0,
5322,397,2024-04-03,2024-04-03 02:06:20,Billing,Low,0.0,2.1055555555555556
5323,397,2024-06-22,2024-06-23 04:31:25,General,Low,0.0,28.523611111111112
5324,2141,2024-07-21,2024-07-21 03:27:57,Technical,Low,0.0,3.4658333333333333
5325,2141,2024-04-28,2024-04-28 03:40:48,Billing,Medium,0.0,3.68
5326,332,2024-11-19,2024-11-19 13:05:56,General,Medium,0.0,13.098888888888888
5327,3340,2024-01-19,,Billing,Low,0.0,
5328,3340,2024-05-16,,General,Low,0.0,
5329,3340,2024-09-16,,General,Medium,0.0,
5330,3340,2024-07-22,2024-07-23 01:59:46,Technical,Medium,0.0,25.996111111111112
5331,3340,2024-12-30,2024-12-30 08:51:25,Technical,Medium,5.0,8.856944444444444
5332,100,2024-05-28,2024-05-28 20:16:25,Technical,Medium,5.0,20.273611111111112
5333,100,2024-10-22,,Technical,Low,0.0,
5334,100,2024-07-13,,Technical,Medium,0.0,
5335,100,2024-08-08,2024-08-09 02:29:35,Billing,Low,5.0,26.493055555555557
5336,100,2024-07-19,2024-07-19 17:00:03,General,Medium,0.0,17.000833333333333
5337,3122,2024-09-18,2024-09-18 05:01:37,Billing,Low,5.0,5.026944444444444
5338,3122,2024-03-04,,General,Low,0.0,
5339,4615,2024-04-01,2024-04-01 14:11:16,Technical,Medium,4.0,14.187777777777777
5340,4615,2024-05-06,2024-05-06 14:13:04,Technical,Low,5.0,14.217777777777778
5341,3452,2024-11-30,,General,Low,0.0,
5342,3452,2024-07-29,2024-07-29 08:23:27,General,Low,4.0,8.390833333333333
5343,1040,2024-01-15,2024-01-15 00:34:29,General,Low,0.0,0.5747222222222222
5344,1040,2024-11-25,2024-11-25 09:27:24,Technical,Medium,5.0,9.456666666666667
5345,1040,2024-11-09,2024-11-09 16:52:46,Technical,Low,5.0,16.879444444444445
5346,4490,2024-01-26,2024-01-27 03:34:25,Technical,Medium,0.0,27.573611111111113
5347,4490,2024-12-11,2024-12-11 07:28:30,Technical,Medium,4.0,7.475
5348,1236,2024-01-17,2024-01-17 14:39:21,Technical,Medium,0.0,14.655833333333334
5349,1236,2024-06-26,2024-06-26 03:49:02,Technical,Low,5.0,3.817222222222222
5350,1236,2024-02-14,2024-02-14 12:41:46,Billing,High,4.0,12.696111111111112
5351,1417,2024-06-22,2024-06-23 05:59:14,Technical,Medium,0.0,29.987222222222222
5352,1417,2024-03-01,,Technical,Low,0.0,
5353,1417,2024-06-06,,General,Medium,0.0,
5354,1417,2024-03-22,,Billing,Low,0.0,
5355,1417,2024-03-25,,General,Low,0.0,
5356,4285,2024-08-13,2024-08-13 09:04:30,General,Low,5.0,9.075
5357,165,2024-03-20,2024-03-20 08:43:47,Billing,Medium,0.0,8.729722222222222
5358,165,2024-05-01,,Billing,High,0.0,
5359,1105,2024-07-02,,Technical,High,0.0,
5360,1105,2024-01-06,2024-01-07 00:32:18,Billing,Low,3.0,24.538333333333334
5361,1105,2024-05-24,,General,Medium,0.0,
5362,4749,2024-03-10,2024-03-10 10:57:01,Technical,Low,5.0,10.950277777777778
5363,4749,2024-08-09,2024-08-09 02:21:38,Billing,Low,4.0,2.3605555555555555
5364,4749,2024-06-01,,Billing,Medium,0.0,
5365,4749,2024-03-08,2024-03-08 14:44:19,Billing,Medium,0.0,14.738611111111112
5366,4749,2024-12-21,2024-12-21 23:31:46,Billing,High,4.0,23.529444444444444
5367,2303,2024-09-22,2024-09-22 09:20:48,Technical,High,0.0,9.346666666666666
5368,2303,2024-10-16,2024-10-16 04:26:59,Technical,Medium,0.0,4.449722222222222
5369,2303,2024-08-05,2024-08-06 01:44:18,Billing,Medium,2.0,25.738333333333333
5370,549,2024-05-18,2024-05-18 20:01:47,Billing,Low,5.0,20.029722222222222
5371,549,2024-03-06,,General,Medium,0.0,
5372,549,2024-03-11,,Technical,Low,0.0,
5373,549,2024-04-11,2024-04-11 05:00:41,Technical,Low,5.0,5.011388888888889
5374,461,2024-01-04,2024-01-04 08:55:13,General,Low,3.0,8.920277777777779
5375,3014,2024-04-28,2024-04-28 04:30:03,General,Low,0.0,4.5008333333333335
5376,1287,2024-03-21,2024-03-22 16:21:46,Technical,High,0.0,40.36277777777778
5377,1287,2024-01-26,,Technical,Medium,0.0,
5378,1287,2024-05-08,2024-05-09 13:39:09,Technical,Low,0.0,37.6525
5379,1143,2024-09-25,2024-09-26 03:47:39,Technical,Low,4.0,27.794166666666666
5380,2221,2024-12-25,2024-12-25 16:17:39,Technical,Low,0.0,16.294166666666666
5381,3911,2024-09-01,2024-09-01 08:22:41,Billing,High,0.0,8.378055555555555
5382,3911,2024-07-16,2024-07-17 07:46:02,Billing,Medium,4.0,31.767222222222223
5383,4251,2024-01-02,2024-01-02 05:51:22,General,Medium,0.0,5.856111111111111
5384,4251,2024-08-31,2024-09-01 06:07:16,Technical,Low,4.0,30.121111111111112
5385,4251,2024-12-17,2024-12-17 00:09:11,Billing,High,4.0,0.15305555555555556
5386,4251,2024-04-24,2024-04-24 19:27:33,Technical,High,0.0,19.45916666666667
5387,1111,2024-12-30,2024-12-30 04:32:21,General,High,4.0,4.539166666666667
5388,1111,2024-04-20,,Billing,Low,0.0,
5389,1111,2024-04-12,2024-04-12 16:48:03,Billing,High,2.0,16.800833333333333
5390,1111,2024-05-31,2024-05-31 18:18:50,Technical,Low,0.0,18.31388888888889
5391,4955,2024-06-30,2024-06-30 05:38:52,Billing,Low,5.0,5.647777777777778
5392,4955,2024-04-07,2024-04-07 04:02:41,Technical,Low,0.0,4.044722222222222
5393,4955,2024-02-16,2024-02-16 20:35:15,Technical,High,5.0,20.5875
5394,1656,2024-05-30,2024-05-30 05:50:22,Technical,Medium,4.0,5.839444444444444
5395,1656,2024-11-28,,Billing,Low,0.0,
5396,1656,2024-10-03,2024-10-04 10:37:20,Technical,Low,4.0,34.62222222222222
5397,1656,2024-11-30,2024-12-01 15:07:43,Technical,High,4.0,39.12861111111111
5398,3774,2024-05-21,,General,Low,0.0,
5399,3774,2024-08-25,2024-08-26 15:03:59,General,Medium,0.0,39.06638888888889
5400,1760,2024-01-06,2024-01-07 06:22:35,Technical,Low,4.0,30.37638888888889
5401,4891,2024-12-15,2024-12-16 06:55:29,General,Low,0.0,30.924722222222222
5402,4891,2024-02-25,2024-02-25 10:58:15,Technical,Low,3.0,10.970833333333333
5403,4891,2024-12-02,2024-12-03 15:33:22,Billing,High,5.0,39.556111111111115
5404,608,2024-07-28,,Billing,Low,0.0,
5405,608,2024-03-04,,Technical,Low,0.0,
5406,4232,2024-07-03,2024-07-03 11:20:54,General,Medium,0.0,11.348333333333333
5407,4232,2024-12-15,,Billing,Medium,0.0,
5408,4232,2024-12-26,2024-12-26 21:42:44,Technical,Low,3.0,21.712222222222223
5409,3923,2024-01-24,2024-01-24 19:34:46,Billing,High,0.0,19.579444444444444
5410,3923,2024-05-10,2024-05-10 04:32:15,General,Low,4.0,4.5375
5411,3923,2024-03-13,,Technical,Low,0.0,
5412,3923,2024-03-15,2024-03-15 08:04:03,Technical,Low,5.0,8.0675
5413,3923,2024-04-28,2024-04-29 02:22:37,Technical,Medium,3.0,26.376944444444444
5414,1829,2024-08-09,2024-08-09 21:25:10,Billing,Low,4.0,21.419444444444444
5415,1829,2024-05-09,2024-05-09 11:54:07,Technical,Low,4.0,11.901944444444444
5416,2782,2024-08-29,2024-08-29 05:16:59,Billing,Low,0.0,5.283055555555555
5417,2782,2024-03-02,2024-03-02 17:09:42,Billing,Low,0.0,17.161666666666665
5418,2782,2024-12-13,2024-12-13 17:49:20,Billing,Low,0.0,17.822222222222223
5419,2782,2024-04-03,2024-04-03 07:09:31,General,Medium,5.0,7.158611111111111
5420,2782,2024-09-11,,Technical,Low,0.0,
5421,1910,2024-08-05,,Technical,High,0.0,
5422,1566,2024-05-02,2024-05-02 13:03:16,Billing,Medium,5.0,13.054444444444444
5423,1566,2024-04-07,,Technical,High,0.0,
5424,1326,2024-09-24,2024-09-24 17:25:04,Technical,Low,3.0,17.41777777777778
5425,1326,2024-10-03,2024-10-03 09:09:51,General,Low,4.0,9.164166666666667
5426,1326,2024-03-04,2024-03-05 09:43:27,Billing,Low,4.0,33.72416666666667
5427,1326,2024-11-11,,Technical,Low,0.0,
5428,1326,2024-06-18,2024-06-18 20:56:11,Technical,Low,0.0,20.93638888888889
5429,1876,2024-01-12,2024-01-12 13:36:35,Technical,Low,4.0,13.609722222222222
5430,1876,2024-11-04,2024-11-05 03:23:39,Technical,Low,5.0,27.394166666666667
5431,1876,2024-12-18,2024-12-18 18:25:26,Technical,Medium,4.0,18.42388888888889
5432,1876,2024-07-21,2024-07-21 06:08:59,Technical,Low,0.0,6.1497222222222225
5433,1876,2024-07-06,2024-07-06 13:38:54,General,Low,0.0,13.648333333333333
5434,3528,2024-05-07,2024-05-07 07:51:28,Billing,Low,0.0,7.857777777777778
5435,3528,2024-09-19,,Billing,Medium,0.0,
5436,3528,2024-10-22,,General,High,0.0,
5437,3528,2024-08-09,,Technical,Low,0.0,
5438,4052,2024-05-19,2024-05-19 13:01:27,Technical,Low,0.0,13.024166666666666
5439,3574,2024-02-08,,Technical,Medium,0.0,
5440,3574,2024-09-07,2024-09-07 14:13:36,General,Low,1.0,14.226666666666667
5441,3574,2024-04-10,2024-04-11 04:38:44,Billing,Low,0.0,28.645555555555557
5442,4727,2024-08-19,,Technical,Medium,0.0,
5443,294,2024-08-23,2024-08-24 05:09:33,General,High,4.0,29.159166666666668
5444,913,2024-06-08,2024-06-08 03:47:00,General,High,2.0,3.783333333333333
5445,913,2024-09-14,2024-09-14 14:04:53,General,Low,3.0,14.081388888888888
5446,2199,2024-02-16,2024-02-16 07:37:23,Technical,Low,5.0,7.623055555555555
5447,2199,2024-10-11,2024-10-11 12:04:44,Technical,Low,0.0,12.078888888888889
5448,2633,2024-11-28,2024-11-29 21:37:57,Technical,Low,4.0,45.6325
5449,2633,2024-08-21,2024-08-21 15:49:28,General,Low,0.0,15.824444444444444
5450,2633,2024-01-24,2024-01-24 08:40:31,General,Low,4.0,8.675277777777778
5451,1524,2024-03-19,2024-03-19 14:20:46,Billing,Medium,2.0,14.346111111111112
5452,1524,2024-08-10,2024-08-10 02:03:06,Billing,Low,4.0,2.0516666666666667
5453,1524,2024-07-09,2024-07-09 20:27:00,Technical,Medium,0.0,20.45
5454,2800,2024-03-01,2024-03-01 07:35:32,Technical,Low,5.0,7.592222222222222
5455,2800,2024-06-12,2024-06-12 10:11:22,Technical,Medium,4.0,10.189444444444444
5456,2800,2024-07-22,2024-07-22 19:55:10,Technical,Low,5.0,19.919444444444444
5457,4885,2024-04-14,2024-04-14 04:25:29,General,Low,5.0,4.424722222222222
5458,4885,2024-03-05,2024-03-06 13:53:42,Technical,Low,0.0,37.895
5459,4885,2024-07-26,2024-07-26 14:20:18,Technical,High,0.0,14.338333333333333
5460,4885,2024-12-02,,Technical,Low,0.0,
5461,1238,2024-01-03,2024-01-03 14:29:43,Technical,Low,5.0,14.495277777777778
5462,1238,2024-10-24,2024-10-24 13:37:12,General,Low,5.0,13.62
5463,1238,2024-06-12,,Technical,High,0.0,
5464,3942,2024-05-08,,Technical,High,0.0,
5465,3942,2024-03-09,2024-03-09 16:39:20,Technical,Low,3.0,16.655555555555555
5466,3942,2024-05-27,,Billing,Low,0.0,
5467,1027,2024-02-29,2024-02-29 21:17:25,General,Medium,0.0,21.290277777777778
5468,1027,2024-03-03,2024-03-03 20:52:05,Technical,Medium,0.0,20.868055555555557
5469,1027,2024-04-29,,Technical,Medium,0.0,
5470,1027,2024-12-08,,Technical,Medium,0.0,
5471,1027,2024-11-11,2024-11-11 10:07:35,Technical,Low,0.0,10.126388888888888
5472,3187,2024-04-27,2024-04-27 05:28:18,Billing,High,0.0,5.471666666666667
5473,3187,2024-09-18,2024-09-18 13:35:46,General,Low,4.0,13.596111111111112
5474,3187,2024-01-09,2024-01-09 03:52:32,Technical,Low,5.0,3.8755555555555556
5475,3187,2024-02-23,2024-02-23 10:27:34,Billing,Low,5.0,10.459444444444445
5476,1337,2024-10-19,2024-10-20 02:49:28,General,Medium,4.0,26.824444444444445
5477,1337,2024-03-30,2024-03-30 16:54:02,Technical,Low,5.0,16.900555555555556
5478,1337,2024-06-23,,General,Low,0.0,
5479,1337,2024-01-31,2024-02-01 14:54:42,Technical,Medium,4.0,38.91166666666667
5480,2282,2024-06-10,,General,Medium,0.0,
5481,2282,2024-09-30,2024-09-30 04:01:21,Billing,Medium,4.0,4.0225
5482,2282,2024-08-12,2024-08-12 02:17:05,Technical,Medium,0.0,2.2847222222222223
5483,2282,2024-05-26,,Billing,Low,0.0,
5484,2282,2024-11-30,2024-11-30 12:31:59,Technical,High,2.0,12.533055555555556
5485,2933,2024-11-22,2024-11-22 07:20:57,Technical,Medium,0.0,7.349166666666667
5486,97,2024-10-08,2024-10-08 20:16:58,Technical,Low,0.0,20.282777777777778
5487,97,2024-06-17,2024-06-17 02:41:26,General,Medium,5.0,2.6905555555555556
5488,930,2024-02-24,2024-02-24 09:47:55,Billing,Low,0.0,9.79861111111111
5489,930,2024-11-02,,Technical,Medium,0.0,
5490,773,2024-03-03,2024-03-03 15:59:32,Technical,Medium,4.0,15.992222222222223
5491,4026,2024-02-24,2024-02-24 11:55:09,Technical,High,2.0,11.919166666666667
5492,4026,2024-02-04,2024-02-06 00:10:40,General,Low,5.0,48.17777777777778
5493,4026,2024-11-14,2024-11-14 07:16:08,Billing,Medium,0.0,7.268888888888889
5494,4026,2024-11-03,,General,Medium,0.0,
5495,4026,2024-11-21,2024-11-22 02:54:04,General,High,2.0,26.90111111111111
5496,738,2024-07-17,2024-07-17 09:34:11,Technical,Medium,0.0,9.569722222222222
5497,4333,2024-05-27,2024-05-27 05:56:49,General,Medium,0.0,5.946944444444444
5498,4333,2024-12-09,2024-12-09 14:20:35,Billing,Medium,3.0,14.343055555555555
5499,4333,2024-02-08,2024-02-08 14:58:49,Billing,Low,0.0,14.980277777777777
5500,4333,2024-11-12,2024-11-12 09:25:48,Billing,Low,0.0,9.43
5501,4333,2024-06-23,2024-06-23 19:28:39,Technical,Medium,4.0,19.4775
5502,4920,2024-10-25,2024-10-26 01:33:46,General,Medium,3.0,25.56277777777778
5503,3130,2024-04-20,2024-04-20 06:00:55,Technical,Low,5.0,6.0152777777777775
5504,3130,2024-08-18,,Billing,Low,0.0,
5505,3130,2024-02-18,2024-02-18 16:12:09,Billing,Medium,0.0,16.2025
5506,3130,2024-02-28,2024-02-29 10:41:56,Billing,Low,5.0,34.69888888888889
5507,3130,2024-12-05,2024-12-06 10:26:01,Billing,Low,0.0,34.43361111111111
5508,2337,2024-08-13,2024-08-13 16:39:21,Technical,Medium,2.0,16.655833333333334
5509,2337,2024-12-08,2024-12-08 16:16:10,Technical,Medium,2.0,16.269444444444446
5510,2337,2024-05-30,,General,Low,0.0,
5511,1388,2024-06-14,2024-06-14 14:14:19,Billing,Low,5.0,14.238611111111112
5512,1388,2024-02-09,2024-02-09 05:05:42,Technical,Low,4.0,5.095
5513,1388,2024-10-28,2024-10-28 08:06:16,Technical,Low,4.0,8.104444444444445
5514,1388,2024-05-06,2024-05-07 00:23:01,General,Medium,0.0,24.38361111111111
5515,1388,2024-11-01,2024-11-01 16:13:34,Billing,Low,2.0,16.226111111111113
5516,680,2024-08-01,2024-08-01 06:45:32,Technical,Low,4.0,6.7588888888888885
5517,680,2024-12-24,,General,Low,0.0,
5518,680,2024-03-02,2024-03-02 01:19:29,General,Low,4.0,1.3247222222222221
5519,3321,2024-08-26,2024-08-26 11:11:30,Technical,Low,0.0,11.191666666666666
5520,3321,2024-02-05,2024-02-05 07:59:26,Technical,Medium,0.0,7.990555555555556
5521,3321,2024-08-12,,General,Medium,0.0,
5522,3321,2024-06-29,,Billing,Low,0.0,
5523,3321,2024-03-11,2024-03-11 06:15:48,General,Low,3.0,6.263333333333334
5524,4964,2024-07-16,2024-07-16 08:45:54,Billing,Low,5.0,8.765
