customer_id,log_date,sessions,duration_minutes,features_used,errors_encountered
4923,2024-12-07,4,24.84,10,0
4923,2024-11-28,4,12.9,4,0
4923,2024-10-30,4,20.01,10,0
4923,2024-12-08,2,24.26,3,1
4923,2024-10-31,3,65.55,5,0
4923,2024-10-18,2,9.29,7,0
4923,2024-10-12,8,48.95,10,2
4923,2024-12-18,1,28.9,1,1
4923,2024-12-20,6,31.92,7,0
4923,2024-12-24,9,56.22,2,0
4923,2024-12-26,4,29.91,3,0
4923,2024-11-01,2,66.02,7,0
4923,2024-12-03,7,64.61,4,0
4923,2024-12-30,4,54.04,10,0
4923,2024-11-11,7,44.9,10,0
4923,2024-11-21,3,33.95,14,1
4923,2024-12-23,1,16.42,11,0
4923,2024-10-08,9,2.23,11,0
4923,2024-12-27,1,30.76,3,0
4923,2024-10-15,9,37.09,11,1
4923,2024-10-28,1,21.8,6,0
4923,2024-12-16,1,56.65,13,1
4923,2024-12-01,3,46.08,8,0
4923,2024-12-31,2,21.19,10,0
4923,2024-12-13,2,52.49,3,0
4923,2024-10-06,9,49.04,12,2
4923,2024-10-04,1,8.46,7,2
4923,2024-12-15,6,50.93,2,1
4923,2024-11-23,9,79.98,5,0
4923,2024-11-25,6,31.6,2,0
4923,2024-11-04,7,12.67,13,2
4923,2024-12-06,6,2.28,1,0
4923,2024-12-04,7,24.93,13,0
4923,2024-11-17,8,29.28,10,0
4923,2024-10-03,4,26.71,3,1
4923,2024-10-14,7,26.0,14,1
4923,2024-11-13,4,58.21,5,0
4923,2024-11-06,1,11.01,9,0
4923,2024-11-27,2,30.76,3,0
4923,2024-11-30,9,25.56,12,0
4923,2024-12-25,2,49.01,6,1
4923,2024-12-17,8,12.9,4,0
4923,2024-10-17,6,9.73,1,0
4923,2024-12-29,3,8.55,1,0
4923,2024-11-14,6,16.27,7,0
4923,2024-10-11,6,9.85,9,0
4923,2024-12-21,3,28.53,9,0
4923,2024-12-02,2,15.51,12,1
4923,2024-10-13,9,42.76,2,0
4923,2024-11-07,3,12.54,4,2
4923,2024-12-28,9,71.07,13,1
4923,2024-12-22,2,105.49,14,0
4923,2024-12-11,9,53.25,2,1
4923,2024-11-15,2,15.96,3,0
4923,2024-12-05,6,11.32,11,1
4923,2024-10-27,9,61.35,4,1
4923,2024-11-24,9,12.28,5,0
4923,2024-11-09,9,16.74,13,2
4923,2024-10-16,7,91.26,10,0
4923,2024-12-19,2,2.43,11,0
4923,2024-10-29,5,18.59,12,1
4923,2024-10-07,3,1.9,2,1
4923,2024-10-10,4,23.95,12,1
4923,2024-10-23,1,76.78,6,0
4923,2024-10-26,3,18.93,7,1
4923,2024-12-09,7,48.79,7,1
4923,2024-11-08,9,10.56,12,0
4923,2024-10-09,5,10.97,7,1
4923,2024-11-10,7,4.62,2,0
4923,2024-10-05,2,33.32,14,1
4923,2024-11-03,7,58.17,4,1
4924,2024-11-29,4,9.55,10,0
4924,2024-12-11,8,27.3,7,0
4924,2024-10-21,5,41.49,6,0
4924,2024-10-19,3,41.63,4,0
4924,2024-12-27,4,38.9,8,0
4924,2024-10-27,5,14.97,4,1
4924,2024-11-30,9,18.22,4,0
4924,2024-10-17,9,21.96,2,0
4924,2024-11-03,4,26.29,9,0
4924,2024-10-11,6,4.28,6,0
4924,2024-12-23,6,20.55,8,1
4924,2024-12-09,6,10.19,6,2
4924,2024-11-09,2,21.55,10,0
4924,2024-11-28,8,29.39,13,0
4924,2024-12-29,5,25.48,13,0
4924,2024-10-08,7,15.99,12,0
4924,2024-11-04,8,32.24,11,1
4924,2024-11-15,9,20.91,13,0
4924,2024-11-25,9,25.07,12,1
4924,2024-11-10,4,23.19,13,0
4924,2024-11-02,2,74.43,9,1
4925,2024-10-15,8,12.21,5,1
4925,2024-11-18,1,16.06,10,0
4925,2024-10-16,5,43.57,14,0
4925,2024-11-04,7,38.91,12,0
4925,2024-11-16,8,18.79,7,0
4925,2024-11-11,3,31.25,1,0
4925,2024-11-24,3,25.09,10,0
4925,2024-11-07,7,29.84,12,1
4925,2024-11-15,8,17.83,1,0
4925,2024-12-15,6,36.18,12,1
4925,2024-10-25,9,24.49,11,0
4925,2024-12-20,4,25.15,10,1
4925,2024-12-04,4,28.54,14,0
4925,2024-12-01,5,3.68,9,1
4925,2024-11-09,1,37.61,5,0
4925,2024-10-17,7,21.98,7,0
4925,2024-12-16,3,5.28,14,0
4925,2024-10-06,7,18.45,7,0
4925,2024-11-29,5,4.6,12,0
4925,2024-12-23,1,21.08,8,0
4925,2024-12-13,9,37.38,6,1
4925,2024-11-10,6,63.18,11,0
4925,2024-11-30,3,22.93,12,0
4925,2024-11-03,8,12.91,11,1
4925,2024-10-11,2,11.17,8,2
4925,2024-10-24,1,109.52,9,0
4925,2024-10-04,7,9.79,9,0
4925,2024-10-21,2,59.95,4,1
4925,2024-12-18,5,30.79,13,2
4925,2024-10-19,1,118.04,14,1
4925,2024-12-09,2,33.57,13,0
4925,2024-11-20,4,41.37,5,0
4925,2024-10-31,4,95.53,12,1
4925,2024-12-27,4,6.15,1,1
4925,2024-11-17,6,47.8,8,0
4925,2024-12-08,4,67.9,13,0
4925,2024-11-26,2,74.5,7,0
4925,2024-10-20,2,19.12,11,0
4925,2024-12-03,6,33.85,3,1
4925,2024-10-14,3,61.99,2,0
4925,2024-11-05,9,12.02,8,0
4925,2024-12-02,7,33.88,5,0
4925,2024-12-21,5,51.39,3,0
4925,2024-12-06,6,20.86,9,1
4925,2024-11-14,5,11.79,5,1
4925,2024-11-02,7,27.52,11,0
4925,2024-11-27,5,36.83,11,0
4925,2024-12-26,3,13.06,12,0
4925,2024-12-05,6,50.8,3,0
4925,2024-12-19,2,11.61,9,0
4925,2024-10-27,2,50.19,3,1
4925,2024-10-12,2,22.43,12,1
4925,2024-10-08,7,23.25,8,1
4925,2024-11-21,3,25.46,1,1
4925,2024-11-08,1,85.34,12,0
4925,2024-11-06,2,39.35,6,0
4925,2024-10-26,6,12.45,5,2
4925,2024-10-28,8,8.61,14,0
4925,2024-12-28,5,24.66,14,0
4925,2024-10-13,7,48.62,8,2
4925,2024-12-22,8,32.37,6,0
4925,2024-12-17,1,6.98,13,0
4925,2024-12-24,1,39.37,13,1
4925,2024-12-10,3,23.21,5,1
4925,2024-12-14,2,14.51,13,0
4925,2024-11-25,4,64.65,14,0
4925,2024-10-22,3,31.15,1,1
4925,2024-12-31,5,63.41,4,1
4925,2024-10-18,6,85.09,11,1
4925,2024-12-07,3,52.27,4,0
4925,2024-11-19,1,36.5,2,0
4925,2024-11-22,6,26.61,2,0
4925,2024-12-25,4,22.27,3,0
4925,2024-11-23,4,10.13,10,0
4925,2024-10-09,8,10.79,6,0
4925,2024-10-05,2,2.35,9,0
4925,2024-12-12,5,32.31,7,0
4925,2024-11-13,4,40.12,5,1
4925,2024-10-30,1,62.69,6,0
4926,2024-11-11,9,46.67,1,0
4926,2024-11-29,3,8.88,8,0
4926,2024-12-09,6,5.13,8,0
4926,2024-12-30,5,34.75,7,0
4926,2024-12-26,3,43.69,4,1
4926,2024-12-05,4,8.99,8,2
4926,2024-12-31,9,55.96,9,0
4926,2024-10-28,3,44.8,14,0
4926,2024-10-11,9,33.29,13,1
4926,2024-11-30,5,7.57,6,1
4926,2024-12-28,3,90.59,6,0
4926,2024-10-08,3,13.49,10,0
4926,2024-11-26,3,8.41,2,1
4926,2024-10-21,9,24.85,3,1
4926,2024-12-03,3,5.72,2,1
4926,2024-10-19,7,40.32,8,1
4926,2024-12-02,9,25.07,7,0
4926,2024-10-20,8,34.61,13,1
4926,2024-10-23,6,13.32,14,2
4926,2024-10-12,6,5.72,8,0
4926,2024-12-18,1,15.13,6,0
4926,2024-12-23,6,31.91,1,0
4926,2024-12-12,3,26.42,6,0
4926,2024-10-14,9,6.99,12,1
4926,2024-10-27,5,56.48,2,0
4926,2024-10-25,8,25.47,8,0
4926,2024-11-08,7,12.18,10,1
4926,2024-11-09,6,23.02,12,0
4926,2024-11-27,1,21.37,3,0
4926,2024-11-22,3,59.66,4,1
4926,2024-12-15,5,16.78,12,0
4926,2024-11-19,3,33.75,5,1
4926,2024-11-14,2,14.65,2,1
4926,2024-11-20,8,82.1,12,0
4926,2024-11-17,7,59.84,10,1
4926,2024-10-26,9,9.55,13,0
4926,2024-12-01,5,12.91,11,0
4926,2024-10-22,7,25.03,12,1
4926,2024-11-05,2,36.55,7,0
4926,2024-12-10,8,48.73,12,0
4926,2024-12-13,9,24.72,1,1
4926,2024-11-12,2,33.69,11,1
4926,2024-11-15,4,57.07,7,0
4926,2024-12-04,1,46.58,12,0
4926,2024-12-07,4,29.08,8,0
4926,2024-11-01,8,34.38,10,0
4926,2024-12-21,5,43.8,2,0
4926,2024-10-03,2,14.5,11,0
4926,2024-12-06,4,30.57,7,0
4926,2024-11-06,5,97.93,3,0
4926,2024-12-08,6,33.31,13,0
4926,2024-11-02,9,25.73,6,0
4926,2024-10-09,1,11.17,14,0
4926,2024-10-04,7,15.28,10,0
4926,2024-11-23,1,29.81,3,0
4926,2024-12-17,3,20.32,2,1
4926,2024-10-24,8,69.98,8,0
4926,2024-12-19,5,7.29,12,1
4926,2024-11-21,9,15.93,9,0
4926,2024-10-16,4,5.42,5,0
4926,2024-10-31,9,23.39,3,2
4926,2024-11-16,5,32.0,13,2
4926,2024-11-13,3,21.15,4,1
4926,2024-12-20,1,8.24,12,0
4926,2024-12-22,3,29.04,10,1
4926,2024-11-18,2,39.13,6,0
4926,2024-10-06,1,17.38,3,1
4926,2024-11-28,7,19.2,5,1
4926,2024-12-11,8,64.84,14,0
4926,2024-10-07,8,30.0,6,1
4926,2024-12-24,5,25.42,7,2
4926,2024-10-05,9,61.32,13,0
4926,2024-12-16,5,16.7,4,0
4926,2024-10-10,4,1.09,4,0
4926,2024-11-24,9,31.41,9,1
4926,2024-11-03,4,28.24,4,0
4927,2024-10-13,5,9.63,7,0
4927,2024-11-12,7,14.5,2,0
4927,2024-12-28,8,23.69,4,1
4927,2024-12-12,6,20.17,13,0
4927,2024-11-22,3,43.11,12,0
4927,2024-10-21,8,8.0,8,1
4927,2024-12-25,3,51.15,4,0
4927,2024-10-03,3,45.51,6,1
4927,2024-12-04,7,10.58,14,0
4927,2024-10-14,2,15.54,8,1
4927,2024-12-31,1,57.87,2,0
4927,2024-10-27,2,74.29,2,2
4927,2024-12-24,8,41.13,8,1
4927,2024-11-07,9,41.79,3,1
4927,2024-10-30,8,12.57,1,0
4927,2024-12-14,6,34.87,14,0
4927,2024-11-10,3,50.11,7,0
4927,2024-12-20,8,14.58,8,0
4927,2024-11-11,1,16.53,3,1
4927,2024-11-19,8,19.35,2,1
4927,2024-10-22,6,42.2,1,1
4927,2024-10-10,3,17.71,1,0
4927,2024-11-30,5,-29.21,9,0
4927,2024-11-26,1,28.05,1,0
4927,2024-10-20,7,11.44,3,1
4927,2024-11-16,6,7.13,3,0
4927,2024-12-11,5,34.74,7,0
4927,2024-10-29,2,14.51,13,0
4927,2024-11-15,3,56.73,8,0
4927,2024-12-23,8,16.21,8,0
4927,2024-12-07,1,14.19,2,1
4927,2024-11-14,4,10.36,7,0
4927,2024-12-16,6,19.88,3,1
4927,2024-12-18,7,18.27,6,0
4928,2024-11-16,8,20.12,10,1
4928,2024-11-18,9,12.57,10,1
4928,2024-10-05,2,32.37,6,0
4928,2024-10-22,1,35.56,12,0
4928,2024-10-11,9,82.12,1,3
4928,2024-11-08,7,16.3,12,3
4928,2024-11-30,3,56.15,3,3
4928,2024-12-02,3,61.6,7,1
4928,2024-12-16,3,67.23,4,0
4928,2024-11-14,9,35.96,7,0
4928,2024-10-14,7,35.38,5,0
4928,2024-12-11,4,16.31,7,1
4928,2024-10-03,6,49.34,11,0
4928,2024-11-03,3,18.76,7,1
4928,2024-10-16,1,34.74,12,0
4928,2024-12-23,5,34.82,8,0
4928,2024-12-30,4,18.99,2,0
4928,2024-11-24,8,46.88,2,0
4928,2024-11-26,3,75.16,13,0
4929,2024-12-30,6,36.9,3,0
4929,2024-10-30,5,8.2,13,0
4929,2024-11-26,8,22.81,5,0
4929,2024-10-20,8,19.33,10,0
4929,2024-10-05,6,42.01,6,0
4929,2024-12-17,1,-34.18,1,0
4929,2024-11-17,8,14.38,1,0
4929,2024-12-10,3,30.77,9,1
4929,2024-11-28,9,16.59,7,1
4929,2024-11-02,3,32.2,3,0
4929,2024-10-31,7,69.32,8,1
4929,2024-10-16,6,28.99,7,0
4929,2024-12-16,3,28.25,5,1
4929,2024-10-13,8,27.05,11,0
4929,2024-12-28,6,75.64,11,0
4929,2024-10-25,3,17.89,12,1
4930,2024-12-28,7,14.96,3,0
4930,2024-12-13,8,28.31,3,1
4930,2024-11-08,8,9.3,12,0
4930,2024-10-16,7,66.41,14,1
4930,2024-11-30,1,28.74,4,1
4930,2024-11-05,6,23.86,2,0
4930,2024-12-21,1,25.52,12,0
4930,2024-11-24,1,23.3,11,0
4930,2024-11-14,9,6.81,6,0
4930,2024-10-19,2,22.0,1,1
4930,2024-12-01,9,7.94,1,0
4930,2024-12-12,4,76.12,5,0
4930,2024-10-24,3,59.86,5,1
4930,2024-11-07,3,87.09,5,0
4930,2024-11-10,6,15.93,10,0
4930,2024-12-09,7,4.05,2,1
4930,2024-11-26,6,24.96,10,0
4930,2024-10-17,7,76.44,14,0
4930,2024-12-07,2,42.44,1,0
4930,2024-12-23,4,28.51,11,1
4930,2024-11-27,7,62.24,7,0
4930,2024-10-15,9,62.56,1,1
4930,2024-10-13,2,11.75,9,0
4930,2024-10-31,6,35.03,12,0
4930,2024-11-09,1,15.08,1,0
4930,2024-12-04,9,29.91,7,1
4930,2024-11-17,3,41.42,8,1
4930,2024-10-10,1,32.39,13,0
4930,2024-10-22,7,32.55,2,0
4930,2024-12-06,9,19.43,9,2
4930,2024-12-24,7,11.62,14,0
4930,2024-10-09,1,1.34,1,2
4930,2024-12-03,6,72.45,7,2
4930,2024-11-22,7,13.49,10,0
4930,2024-12-27,5,6.12,9,0
4930,2024-12-18,2,13.23,14,0
4930,2024-12-26,6,22.62,8,1
4930,2024-10-30,3,83.42,3,0
4930,2024-12-22,4,49.55,3,0
4930,2024-11-21,4,22.58,9,0
4930,2024-11-18,7,6.43,4,0
4930,2024-11-13,6,12.97,1,0
4930,2024-10-11,1,14.98,11,0
4930,2024-12-31,1,36.58,7,0
4930,2024-12-10,6,19.51,8,0
4930,2024-12-29,8,44.4,13,1
4930,2024-11-16,2,36.93,13,0
4930,2024-11-25,5,12.56,10,0
4930,2024-11-01,3,39.4,6,2
4930,2024-11-02,1,42.47,1,0
4930,2024-12-25,1,10.44,7,1
4930,2024-12-14,4,20.35,6,1
4930,2024-11-03,3,6.38,9,1
4930,2024-12-15,2,25.89,11,1
4930,2024-10-04,7,73.33,11,0
4930,2024-10-25,7,17.47,1,0
4930,2024-10-21,2,17.77,13,0
4930,2024-10-12,8,7.85,6,0
4930,2024-12-05,3,14.92,14,0
4930,2024-10-07,1,11.44,11,0
4930,2024-12-16,1,21.85,4,1
4930,2024-10-29,7,19.62,14,2
4930,2024-11-20,3,27.65,2,0
4930,2024-10-23,6,23.12,10,0
4930,2024-11-29,7,36.26,4,1
4930,2024-12-17,7,17.39,5,1
4930,2024-11-15,6,105.33,13,0
4930,2024-11-04,5,16.99,6,0
4930,2024-10-26,3,13.36,3,0
4930,2024-10-06,7,44.49,3,1
4930,2024-11-06,9,16.52,4,0
4930,2024-12-20,5,25.81,3,2
4930,2024-12-11,5,42.13,5,1
4930,2024-10-27,1,48.21,9,1
4930,2024-11-12,6,59.15,9,0
4930,2024-12-19,7,46.35,3,1
4930,2024-10-14,1,13.37,9,1
4930,2024-12-02,5,49.72,2,0
4930,2024-11-19,8,31.17,11,0
4930,2024-11-28,4,8.82,5,1
4930,2024-10-28,9,49.36,2,3
4930,2024-10-20,4,66.93,11,1
4930,2024-11-11,6,28.48,4,0
4930,2024-12-08,5,45.57,12,0
4931,2024-10-09,4,2.7,8,0
4931,2024-12-07,1,11.2,13,0
4931,2024-11-30,5,47.08,14,1
4931,2024-11-29,1,35.31,5,1
4931,2024-11-28,4,3.24,3,0
4931,2024-12-08,1,39.46,11,1
4931,2024-10-12,7,47.6,4,1
4931,2024-12-21,9,7.9,10,0
4931,2024-11-01,1,16.67,10,0
4931,2024-12-16,6,39.26,8,0
4931,2024-11-10,3,37.03,7,0
4931,2024-11-16,2,34.97,9,0
4931,2024-11-19,8,26.05,14,0
4931,2024-12-14,4,17.71,5,1
4931,2024-11-26,4,32.29,11,0
4931,2024-10-20,1,11.71,10,1
4931,2024-11-15,3,36.63,7,0
4931,2024-11-20,4,46.75,6,2
4931,2024-11-23,8,40.56,8,0
4931,2024-12-10,9,21.27,8,1
4931,2024-10-27,3,34.14,14,1
4932,2024-10-26,6,17.27,4,0
4932,2024-12-13,8,85.13,7,0
4932,2024-10-31,7,25.18,9,0
4932,2024-11-04,8,27.17,3,0
4932,2024-12-08,4,71.5,12,0
4932,2024-12-26,3,30.06,11,0
4932,2024-12-30,4,4.88,3,1
4932,2024-12-17,6,50.78,11,0
4932,2024-12-20,2,74.86,6,0
4932,2024-10-22,5,22.74,10,0
4932,2024-11-13,1,28.88,6,0
4932,2024-10-13,9,17.16,2,0
4932,2024-11-05,2,12.93,9,2
4932,2024-11-30,9,14.53,3,1
4932,2024-11-24,5,34.02,2,0
4932,2024-10-14,2,10.12,6,0
4932,2024-10-04,2,16.68,6,2
4932,2024-10-27,8,57.46,2,0
4932,2024-12-02,6,13.46,12,1
4932,2024-12-21,5,18.83,8,0
4932,2024-12-25,7,46.55,2,0
4932,2024-11-12,1,10.45,2,1
4932,2024-12-24,6,49.84,9,0
4932,2024-10-29,9,52.43,10,0
4932,2024-11-23,1,48.42,1,0
4932,2024-11-14,9,11.89,1,1
4932,2024-12-04,8,16.71,13,1
4932,2024-11-17,1,34.93,1,1
4932,2024-10-28,1,10.65,10,2
4932,2024-10-24,9,21.27,6,0
4932,2024-12-22,2,10.77,10,0
4932,2024-11-25,9,6.94,10,3
4932,2024-11-27,5,19.44,1,0
4932,2024-11-08,2,36.32,9,0
4933,2024-12-25,1,23.16,3,1
4933,2024-10-27,9,8.63,13,0
4933,2024-10-14,1,17.93,5,0
4933,2024-12-15,4,30.66,9,1
4933,2024-12-23,7,25.36,11,1
4933,2024-12-09,1,32.0,13,0
4933,2024-10-26,2,15.52,3,0
4933,2024-10-20,1,50.19,1,1
4933,2024-10-19,5,57.61,3,0
4933,2024-11-14,1,3.81,2,0
4933,2024-10-22,7,74.74,12,0
4933,2024-11-21,1,18.83,8,0
4933,2024-10-23,6,6.98,1,1
4933,2024-10-28,1,6.78,13,0
4933,2024-11-11,6,48.04,8,0
4933,2024-12-27,2,20.76,2,1
4933,2024-12-19,2,28.16,3,0
4933,2024-12-21,1,26.98,8,0
4933,2024-10-31,5,7.2,5,0
4933,2024-11-20,8,42.0,5,0
4933,2024-11-29,9,24.89,4,0
4933,2024-11-19,1,44.06,10,0
4933,2024-11-13,7,93.83,10,0
4933,2024-10-24,9,23.48,3,0
4933,2024-11-10,2,38.27,2,0
4933,2024-11-09,3,28.8,3,0
4933,2024-11-04,4,44.29,5,0
4933,2024-12-01,5,10.16,3,0
4933,2024-10-09,6,80.5,1,1
4933,2024-11-26,3,48.53,8,2
4933,2024-12-31,7,24.55,7,0
4933,2024-10-10,2,8.32,6,0
4933,2024-10-30,6,13.41,4,2
4933,2024-12-16,3,15.58,11,1
4933,2024-11-17,8,11.34,3,0
4933,2024-11-12,6,15.22,12,2
4933,2024-11-18,3,39.67,8,0
4933,2024-11-07,1,6.21,7,0
4933,2024-11-06,3,45.96,6,1
4933,2024-10-08,1,9.32,8,0
4933,2024-10-06,6,6.56,5,1
4933,2024-12-04,8,14.32,8,0
4933,2024-11-25,4,25.61,6,1
4933,2024-11-30,3,42.83,1,0
4933,2024-12-28,2,86.03,7,0
4933,2024-10-15,8,10.6,11,0
4933,2024-12-14,2,40.95,9,0
4933,2024-10-18,6,12.26,3,1
4933,2024-11-02,8,15.88,3,0
4933,2024-12-24,9,2.61,11,2
4933,2024-12-22,1,32.63,1,0
4933,2024-12-02,9,-32.72,11,0
4933,2024-10-17,3,19.85,9,0
4933,2024-12-18,9,49.42,8,1
4933,2024-10-21,7,4.03,14,0
4933,2024-11-28,9,36.37,10,0
4933,2024-10-11,9,64.89,13,1
4933,2024-12-05,3,11.61,8,0
4933,2024-11-01,8,39.65,14,0
4933,2024-12-13,4,26.52,8,0
4933,2024-11-16,3,46.5,10,0
4933,2024-11-15,7,20.08,8,0
4933,2024-10-07,4,16.58,8,2
4933,2024-12-06,1,17.71,8,0
4933,2024-11-27,5,8.75,8,0
4933,2024-10-16,6,32.12,11,0
4933,2024-10-13,9,40.17,12,1
4933,2024-12-07,1,53.05,3,0
4933,2024-11-23,4,7.24,13,2
4933,2024-12-26,3,53.55,1,0
4933,2024-11-24,6,25.37,1,1
4933,2024-11-05,6,25.76,6,1
4933,2024-11-03,1,41.63,2,1
4933,2024-12-12,1,17.95,7,1
4933,2024-10-25,7,15.93,11,0
4933,2024-12-30,1,20.23,8,1
4933,2024-10-03,2,7.91,2,0
4933,2024-12-17,3,6.85,1,2
4933,2024-10-05,8,6.43,6,0
4933,2024-11-22,9,48.97,7,0
4933,2024-12-20,1,6.63,12,1
4933,2024-11-08,1,1.31,1,1
4933,2024-12-11,5,80.62,5,1
4933,2024-10-04,5,32.13,9,0
4933,2024-12-08,7,50.96,3,0
4933,2024-10-12,2,22.94,10,2
4933,2024-12-29,1,26.64,11,0
4933,2024-12-03,8,14.68,14,0
4933,2024-10-29,5,6.39,6,1
4934,2024-10-13,6,25.62,6,1
4934,2024-12-23,9,27.12,2,1
4934,2024-12-10,1,83.78,9,0
4934,2024-10-15,6,46.54,4,0
4934,2024-12-21,4,19.99,7,1
4934,2024-10-04,8,39.53,3,0
4934,2024-12-03,3,8.19,11,2
4934,2024-11-05,7,12.54,11,0
4934,2024-10-07,7,8.64,12,0
4934,2024-10-31,2,24.56,13,0
4934,2024-10-09,4,61.5,1,1
4934,2024-10-30,4,2.26,9,0
4934,2024-11-25,1,7.15,13,1
4934,2024-12-15,2,19.14,14,0
4934,2024-10-22,9,40.11,11,0
4934,2024-11-11,2,27.14,13,0
4934,2024-12-28,9,16.0,8,0
4934,2024-11-08,8,8.63,10,1
4934,2024-12-25,4,11.64,5,1
4934,2024-12-20,4,32.53,10,0
4934,2024-11-12,1,50.57,7,1
4934,2024-12-07,3,20.56,10,0
4934,2024-11-13,9,41.55,6,0
4934,2024-10-20,7,68.9,14,1
4934,2024-10-11,1,9.24,5,0
4934,2024-10-18,3,20.55,14,1
4934,2024-12-27,7,48.56,9,1
4934,2024-10-27,3,26.68,7,3
4934,2024-10-12,2,12.36,13,0
4934,2024-11-09,4,16.0,4,0
4934,2024-12-26,8,18.33,13,0
4934,2024-12-11,9,15.91,3,1
4934,2024-10-03,7,41.16,14,0
4934,2024-11-21,5,19.19,10,0
4934,2024-10-21,2,22.53,14,0
4934,2024-11-02,3,12.38,8,0
4934,2024-12-18,4,19.87,6,0
4934,2024-10-10,5,4.7,2,1
4934,2024-12-09,1,41.15,13,0
4934,2024-11-03,7,6.16,5,0
4934,2024-12-30,4,37.24,2,0
4934,2024-11-20,6,17.3,5,0
4934,2024-12-31,9,16.88,12,0
4934,2024-10-17,6,16.12,1,0
4934,2024-11-28,7,44.21,7,1
4934,2024-11-01,7,24.78,6,0
4934,2024-12-01,9,8.61,11,0
4934,2024-12-29,1,17.41,9,0
4934,2024-11-19,8,9.5,13,1
4934,2024-10-25,4,61.38,8,1
4934,2024-10-19,9,47.91,1,0
4934,2024-12-12,1,21.86,14,0
4934,2024-12-04,6,54.35,11,1
4934,2024-10-16,7,19.71,2,2
4934,2024-12-02,3,8.34,2,0
4934,2024-11-26,4,6.67,14,0
4934,2024-11-24,2,39.17,6,2
4934,2024-12-08,3,34.84,6,1
4934,2024-11-10,9,10.8,2,2
4934,2024-11-22,7,20.87,6,0
4934,2024-11-15,9,43.14,6,1
4934,2024-12-13,6,12.44,7,2
4934,2024-10-29,8,66.91,5,0
4935,2024-11-08,8,19.32,1,0
4935,2024-11-05,2,54.91,1,1
4935,2024-10-07,6,59.41,14,0
4935,2024-10-12,2,11.62,9,1
4935,2024-10-23,2,5.35,9,1
4935,2024-10-05,7,17.4,7,0
4935,2024-12-28,1,30.9,14,0
4935,2024-11-07,8,34.08,1,0
4935,2024-10-24,6,52.78,13,0
4935,2024-12-21,1,13.87,1,1
4935,2024-12-04,1,27.45,7,0
4935,2024-10-17,3,46.89,8,0
4935,2024-11-11,4,51.52,7,1
4935,2024-11-12,8,15.42,11,1
4935,2024-11-22,2,1.04,2,0
4935,2024-11-30,2,16.27,8,0
4935,2024-10-31,9,51.25,8,0
4935,2024-11-02,9,21.96,10,0
4935,2024-11-19,4,19.67,14,0
4935,2024-11-24,7,20.1,2,0
4935,2024-12-29,2,14.64,14,1
4935,2024-12-17,8,6.03,9,0
4935,2024-12-02,1,34.89,13,1
4935,2024-12-05,3,38.03,3,0
4935,2024-10-11,1,53.44,1,0
4935,2024-10-26,1,43.38,4,0
4935,2024-10-06,2,5.69,12,0
4935,2024-12-12,4,13.84,14,0
4935,2024-11-14,3,19.25,2,0
4935,2024-10-29,3,36.31,6,0
4935,2024-12-23,4,9.9,3,0
4935,2024-12-20,4,30.79,3,0
4935,2024-12-08,8,52.61,5,1
4935,2024-10-20,3,30.91,13,0
4935,2024-10-15,2,12.07,6,1
4935,2024-12-16,2,34.68,10,1
4935,2024-11-01,4,42.85,13,0
4935,2024-11-21,5,6.58,6,1
4935,2024-11-25,4,52.04,12,1
4935,2024-12-15,1,29.0,10,0
4935,2024-12-25,5,13.79,9,1
4935,2024-12-30,3,8.36,11,0
4935,2024-12-14,1,23.33,12,0
4935,2024-10-18,6,15.45,9,0
4935,2024-10-04,7,25.73,3,1
4935,2024-12-26,8,39.26,6,0
4935,2024-10-30,6,35.35,9,1
4935,2024-10-14,3,29.78,12,0
4936,2024-10-15,8,6.88,9,0
4936,2024-12-04,9,116.62,10,0
4936,2024-12-31,3,9.1,14,2
4936,2024-12-29,6,40.08,4,0
4936,2024-10-24,1,19.25,4,0
4936,2024-11-14,4,25.89,11,2
4936,2024-12-28,8,36.83,2,1
4936,2024-10-23,9,12.13,11,0
4936,2024-12-02,8,36.3,3,0
4936,2024-11-20,9,30.38,2,0
4936,2024-11-11,1,34.38,6,0
4936,2024-10-11,6,10.53,13,0
4936,2024-10-03,2,46.18,8,0
4936,2024-11-08,3,30.29,7,0
4936,2024-12-19,6,5.69,6,0
4936,2024-10-06,5,32.33,12,1
4936,2024-12-13,4,58.38,13,0
4936,2024-11-01,5,5.77,11,0
4936,2024-12-01,4,47.8,5,0
4936,2024-12-10,7,24.22,7,0
4936,2024-12-06,5,7.38,2,0
4936,2024-12-21,7,12.82,1,0
4936,2024-10-18,3,21.09,13,1
4936,2024-11-30,9,34.55,13,0
4936,2024-10-31,8,18.84,9,1
4936,2024-11-25,1,67.41,4,0
4936,2024-10-07,5,19.97,2,0
4936,2024-12-25,6,17.8,8,0
4936,2024-11-12,9,27.94,7,0
4936,2024-11-07,8,41.57,3,0
4936,2024-12-03,6,31.3,10,0
4936,2024-10-04,9,20.5,10,0
4936,2024-11-28,5,25.27,12,0
4936,2024-11-16,3,29.2,3,0
4936,2024-10-27,9,46.29,10,0
4936,2024-11-15,8,2.29,10,0
4936,2024-10-26,6,9.96,1,0
4936,2024-11-29,7,88.59,14,0
4936,2024-11-17,1,14.54,2,0
4936,2024-12-17,3,7.52,8,2
4936,2024-10-13,6,12.26,5,1
4936,2024-12-23,5,7.25,6,2
4936,2024-10-05,4,21.9,6,1
