ticket_id,customer_id,created_date,resolved_date,category,priority,satisfaction_score
4621,1694,2024/09/21 00:00:00,2024/09/21 08:09:46,Billing,Low,
4622,1694,2024/01/27 00:00:00,2024/01/27 05:41:34,Technical,Medium,5.0
4623,1821,2024/06/30 00:00:00,,Billing,High,
4624,1821,2024/02/27 00:00:00,2024/02/27 14:54:45,General,High,5.0
4625,1821,2024/03/15 00:00:00,,Technical,Medium,
4626,942,2024/01/21 00:00:00,,Billing,High,
4627,4637,2024/04/29 00:00:00,2024/04/29 06:01:56,Technical,Low,5.0
4628,4637,2024/03/18 00:00:00,,Billing,Low,
4629,4637,2024/12/08 00:00:00,2024/12/08 22:34:55,Billing,Low,4.0
4630,2750,2024/04/28 00:00:00,2024/04/28 23:21:41,Technical,Low,
4631,2750,2024/12/05 00:00:00,2024/12/05 03:11:23,General,Low,
4632,2750,2024/09/04 00:00:00,2024/09/04 18:09:50,Technical,Low,
4633,2750,2024/07/21 00:00:00,2024/07/21 15:40:27,Technical,Low,4.0
4634,27,2024/11/27 00:00:00,,Technical,Medium,
4635,27,2024/05/17 00:00:00,,Billing,Medium,
4636,27,2024/11/27 00:00:00,2024/11/27 14:14:12,Technical,Low,3.0
4637,119,2024/07/15 00:00:00,2024/07/15 15:06:46,General,Low,5.0
4638,119,2024/11/13 00:00:00,,Billing,Low,
4639,119,2024/09/12 00:00:00,2024/09/12 08:01:45,General,Medium,4.0
4640,4822,2024/06/18 00:00:00,,Technical,Medium,
4641,4822,2024/04/20 00:00:00,2024/04/20 10:54:42,General,Low,
4642,4822,2024/08/04 00:00:00,2024/08/04 02:47:27,Billing,Low,5.0
4643,3627,2024/03/06 00:00:00,2024/03/07 09:55:40,Technical,Medium,
4644,3627,2024/01/04 00:00:00,,Billing,Low,
4645,3627,2024/12/25 00:00:00,2024/12/25 13:07:10,Billing,Low,5.0
4646,3627,2024/06/04 00:00:00,2024/06/04 06:35:35,Billing,Medium,4.0
4647,4218,2024/07/18 00:00:00,2024/07/18 15:34:36,Technical,High,3.0
4648,4218,2024/05/18 00:00:00,2024/05/18 05:36:02,Technical,Low,
4649,4218,2024/05/20 00:00:00,2024/05/20 18:35:28,Technical,Low,4.0
4650,4558,2024/09/06 00:00:00,2024/09/06 15:54:24,Technical,Medium,3.0
4651,4558,2024/05/07 00:00:00,2024/05/08 07:00:40,General,Medium,4.0
4652,4558,2024/09/03 00:00:00,,General,Low,
4653,4558,2024/06/14 00:00:00,2024/06/14 12:17:56,Billing,Medium,3.0
4654,4558,2024/04/17 00:00:00,2024/04/17 16:09:26,Technical,Medium,
4655,1874,2024/05/25 00:00:00,2024/05/25 07:31:08,General,Low,
4656,1874,2024/01/19 00:00:00,2024/01/19 14:44:45,Billing,High,2.0
4657,1009,2024/04/08 00:00:00,,Technical,Low,
4658,1009,2024/01/15 00:00:00,2024/01/15 14:06:37,Billing,Low,
4659,1009,2024/04/11 00:00:00,,Billing,Low,
4660,1009,2024/10/15 00:00:00,2024/10/15 08:18:50,Technical,High,3.0
4661,4108,2024/05/25 00:00:00,2024/05/25 03:17:55,Technical,Low,
4662,4802,2024/07/31 00:00:00,2024/07/31 13:52:35,General,Low,5.0
4663,1822,2024/09/02 00:00:00,2024/09/02 22:19:20,Billing,Medium,
4664,1822,2024/03/09 00:00:00,2024/03/09 21:40:46,Technical,Low,4.0
4665,1271,2024/01/30 00:00:00,2024/01/31 00:23:47,Technical,High,
4666,887,2024/11/09 00:00:00,,Technical,Low,
4667,402,2024/05/09 00:00:00,2024/05/10 03:42:34,Technical,High,3.0
4668,402,2024/07/20 00:00:00,2024/07/20 19:27:59,Technical,Low,
4669,2061,2024/03/09 00:00:00,2024/03/09 11:06:52,Technical,Low,
4670,2061,2024/11/24 00:00:00,2024/11/24 09:43:33,Technical,Medium,5.0
4671,2061,2024/10/13 00:00:00,,Technical,Low,
4672,4757,2024/10/12 00:00:00,2024/10/13 03:39:37,Billing,Low,
4673,4757,2024/07/23 00:00:00,,Technical,Low,
4674,4757,2024/06/01 00:00:00,,Technical,Medium,
4675,4757,2024/12/24 00:00:00,,Billing,Medium,
4676,1725,2024/12/12 00:00:00,2024/12/12 04:56:53,Technical,Low,
4677,4768,2024/12/23 00:00:00,,General,Low,
4678,4768,2024/06/06 00:00:00,2024/06/06 04:13:23,Billing,Low,5.0
4679,4768,2024/12/12 00:00:00,2024/12/12 04:18:37,General,Low,
4680,4768,2024/07/28 00:00:00,2024/07/28 03:36:42,Technical,High,
4681,4768,2024/11/27 00:00:00,2024/11/27 09:25:58,Technical,Medium,
4682,3956,2024/02/10 00:00:00,2024/02/10 06:15:55,Technical,Medium,4.0
4683,3956,2024/10/21 00:00:00,2024/10/21 16:05:49,Billing,High,
4684,1964,2024/10/18 00:00:00,,General,Medium,
4685,4148,2024/11/16 00:00:00,2024/11/17 05:05:55,Technical,High,4.0
4686,301,2024/10/16 00:00:00,2024/10/16 22:17:08,Technical,Medium,
4687,301,2024/03/17 00:00:00,2024/03/18 05:14:48,Technical,Low,
4688,301,2024/12/05 00:00:00,2024/12/05 02:57:38,General,Low,4.0
4689,301,2024/05/15 00:00:00,2024/05/15 02:28:48,Technical,High,5.0
4690,1865,2024/09/21 00:00:00,2024/09/21 19:51:00,Technical,Low,
4691,1865,2024/09/13 00:00:00,2024/09/15 05:11:15,Billing,Medium,
4692,1865,2024/10/02 00:00:00,2024/10/02 00:32:58,Technical,Low,4.0
4693,1865,2024/01/29 00:00:00,2024/01/29 04:17:32,Billing,Low,5.0
4694,1865,2024/06/22 00:00:00,,General,Medium,
4695,2522,2024/11/06 00:00:00,2024/11/06 01:37:00,General,High,
4696,2522,2024/08/17 00:00:00,2024/08/17 01:59:39,Technical,Low,
4697,2522,2024/07/22 00:00:00,2024/07/22 08:20:36,Technical,Medium,
4698,2522,2024/02/11 00:00:00,2024/02/11 02:23:08,Technical,Low,5.0
4699,4236,2024/05/02 00:00:00,,Technical,High,
4700,4236,2024/08/07 00:00:00,2024/08/08 13:25:55,Billing,Low,
4701,4236,2024/11/22 00:00:00,2024/11/22 11:28:12,General,Low,2.0
4702,4236,2024/03/27 00:00:00,2024/03/27 20:29:38,Technical,Medium,5.0
4703,2834,2024/06/24 00:00:00,2024/06/24 08:01:32,Billing,Low,5.0
4704,2834,2024/07/02 00:00:00,,Billing,High,
4705,1631,2024/09/29 00:00:00,2024/09/29 21:13:21,General,Low,
4706,1631,2024/05/25 00:00:00,2024/05/25 04:04:06,Technical,Medium,3.0
4707,1631,2024/02/25 00:00:00,2024/02/25 02:11:28,Billing,Medium,
4708,4773,2024/04/17 00:00:00,2024/04/17 22:09:49,General,High,
4709,3745,2024/11/25 00:00:00,2024/11/25 09:57:36,Technical,Low,4.0
4710,3745,2024/06/11 00:00:00,2024/06/11 07:08:49,Technical,Medium,
4711,3745,2024/07/16 00:00:00,,Billing,Low,
4712,3745,2024/08/07 00:00:00,2024/08/07 12:00:06,Technical,Medium,4.0
4713,3745,2024/12/01 00:00:00,2024/12/02 09:40:37,Technical,Medium,
4714,3798,2024/12/19 00:00:00,2024/12/20 09:21:15,General,Medium,2.0
4715,3798,2024/08/16 00:00:00,2024/08/16 16:54:36,Technical,Medium,5.0
4716,3798,2024/11/08 00:00:00,,Billing,High,
4717,3798,2024/06/01 00:00:00,,General,Low,
4718,3798,2024/06/03 00:00:00,2024/06/03 12:52:53,Technical,Medium,
4719,311,2024/06/14 00:00:00,,Technical,Low,
4720,14,2024/09/17 00:00:00,2024/09/18 12:16:00,Billing,Low,3.0
4721,14,2024/11/11 00:00:00,2024/11/13 04:07:18,Billing,Medium,3.0
4722,1154,2024/04/08 00:00:00,,Technical,Medium,
4723,1154,2024/09/24 00:00:00,2024/09/24 07:20:38,Billing,Low,4.0
4724,4518,2024/08/25 00:00:00,2024/08/25 12:55:36,Technical,Medium,3.0
4725,4518,2024/12/08 00:00:00,2024/12/08 02:32:29,Technical,Medium,4.0
4726,4518,2024/07/02 00:00:00,2024/07/02 04:40:24,Technical,Low,5.0
4727,1058,2024/05/31 00:00:00,2024/05/31 02:34:25,Billing,Low,5.0
4728,1774,2024/11/11 00:00:00,2024/11/11 13:41:31,Technical,Low,5.0
4729,1774,2024/06/01 00:00:00,,Technical,Medium,
4730,1774,2024/07/05 00:00:00,2024/07/05 14:39:30,General,Medium,4.0
4731,1774,2024/06/28 00:00:00,,Billing,Medium,
4732,1734,2024/04/26 00:00:00,2024/04/27 00:30:41,Technical,Low,5.0
4733,1734,2024/05/03 00:00:00,2024/05/03 14:40:08,General,Low,
4734,4755,2024/07/07 00:00:00,2024/07/08 11:38:50,General,Low,
4735,538,2024/07/12 00:00:00,2024/07/12 14:12:07,General,Low,4.0
4736,538,2024/10/18 00:00:00,,Billing,Low,
4737,538,2024/06/25 00:00:00,,Billing,Low,
4738,538,2024/03/03 00:00:00,2024/03/04 03:40:57,Technical,Low,4.0
4739,538,2024/01/15 00:00:00,2024/01/15 07:32:58,Technical,High,4.0
4740,3506,2024/01/12 00:00:00,2024/01/12 06:39:32,General,High,1.0
4741,3506,2024/10/13 00:00:00,,Billing,Low,
4742,3506,2024/07/09 00:00:00,,Technical,Low,
4743,3506,2024/10/13 00:00:00,,General,Medium,
4744,249,2024/06/03 00:00:00,2024/06/03 02:23:52,Technical,Low,3.0
4745,249,2024/04/02 00:00:00,2024/04/02 16:26:14,Technical,Low,5.0
4746,249,2024/07/20 00:00:00,,General,Low,
4747,249,2024/08/15 00:00:00,2024/08/15 03:52:14,Technical,Low,4.0
4748,3519,2024/07/25 00:00:00,,General,Medium,
4749,3519,2024/01/14 00:00:00,2024/01/14 18:11:22,General,High,
4750,3519,2024/08/30 00:00:00,2024/08/31 03:04:19,Billing,Low,5.0
4751,2603,2024/01/14 00:00:00,2024/01/14 16:38:48,Technical,Medium,
4752,2603,2024/10/17 00:00:00,2024/10/17 15:23:19,General,Low,5.0
4753,2603,2024/09/01 00:00:00,,Billing,Low,
4754,3007,2024/02/13 00:00:00,2024/02/14 12:21:15,Billing,Low,
4755,3007,2024/11/21 00:00:00,2024/11/21 16:51:22,Technical,Medium,4.0
4756,3007,2024/09/30 00:00:00,2024/10/01 04:49:29,Billing,Medium,4.0
4757,3007,2024/10/05 00:00:00,2024/10/05 12:16:05,General,Low,
4758,2912,2024/04/03 00:00:00,,Technical,Low,
4759,2912,2024/02/01 00:00:00,,Technical,Low,
4760,4438,2024/03/30 00:00:00,,Billing,Medium,
4761,4438,2024/08/05 00:00:00,2024/08/05 19:35:10,Technical,Low,5.0
4762,2302,2024/10/10 00:00:00,2024/10/11 04:07:57,Billing,Medium,2.0
4763,2302,2024/03/28 00:00:00,2024/03/28 02:56:24,General,Low,4.0
4764,2302,2024/05/20 00:00:00,2024/05/21 00:10:13,Billing,Low,5.0
4765,2302,2024/08/24 00:00:00,,Technical,Low,
4766,2302,2024/01/09 00:00:00,,Technical,Low,
4767,1044,2024/10/03 00:00:00,2024/10/03 11:47:10,Technical,Medium,4.0
4768,827,2024/10/19 00:00:00,2024/10/19 07:20:34,Billing,Medium,
4769,827,2024/12/30 00:00:00,2024/12/31 04:10:17,Technical,Medium,
4770,827,2024/11/29 00:00:00,2024/11/29 06:37:11,Billing,Medium,
4771,827,2024/02/22 00:00:00,,Technical,Low,
4772,3504,2024/03/14 00:00:00,,Billing,High,
4773,3504,2024/11/23 00:00:00,2024/11/24 21:34:23,Billing,High,4.0
4774,3504,2024/07/17 00:00:00,2024/07/17 09:04:02,General,Medium,5.0
4775,265,2024/02/11 00:00:00,2024/02/11 03:37:19,Technical,Medium,4.0
4776,265,2024/10/09 00:00:00,2024/10/09 10:58:43,Billing,Medium,
4777,480,2024/03/01 00:00:00,,Technical,Medium,
4778,480,2024/05/08 00:00:00,2024/05/08 04:49:09,General,Low,5.0
4779,480,2024/03/19 00:00:00,2024/03/19 16:14:04,Technical,Low,
4780,480,2024/04/23 00:00:00,2024/04/23 11:58:51,Billing,Medium,5.0
4781,2268,2024/01/15 00:00:00,2024/01/15 13:44:23,Technical,Low,5.0
4782,2268,2024/11/27 00:00:00,2024/11/27 19:51:29,General,Medium,5.0
4783,2268,2024/11/23 00:00:00,2024/11/23 19:27:50,Billing,Low,4.0
4784,2268,2024/08/21 00:00:00,2024/08/21 23:05:41,Billing,Low,
4785,4314,2024/10/28 00:00:00,2024/10/28 18:29:05,Technical,Medium,3.0
4786,4314,2024/10/12 00:00:00,,General,Medium,
4787,4314,2024/11/04 00:00:00,2024/11/04 18:19:02,Technical,Medium,
4788,4314,2024/06/04 00:00:00,2024/06/05 00:58:25,Billing,High,
4789,4314,2024/08/11 00:00:00,2024/08/12 05:38:22,Billing,Medium,4.0
4790,716,2024/11/15 00:00:00,2024/11/15 12:25:00,Technical,Medium,5.0
4791,716,2024/09/06 00:00:00,2024/09/06 04:27:48,General,Medium,5.0
4792,399,2024/09/03 00:00:00,2024/09/03 11:02:06,Billing,Medium,
4793,935,2024/02/29 00:00:00,2024/03/01 00:36:08,Billing,Medium,3.0
4794,935,2024/02/17 00:00:00,2024/02/17 05:31:09,General,Low,5.0
4795,935,2024/01/01 00:00:00,,General,Low,
4796,3408,2024/07/08 00:00:00,2024/07/08 12:08:00,Technical,Medium,4.0
4797,3408,2024/07/15 00:00:00,2024/07/15 09:30:34,Technical,Low,2.0
4798,577,2024/06/16 00:00:00,2024/06/16 04:38:29,Technical,High,
4799,577,2024/03/15 00:00:00,2024/03/15 13:02:09,Technical,Low,4.0
4800,577,2024/07/25 00:00:00,2024/07/25 17:33:31,Technical,Low,3.0
4801,577,2024/07/05 00:00:00,,Technical,Low,
4802,1857,2024/04/02 00:00:00,2024/04/02 08:04:17,Billing,Medium,
4803,1857,2024/12/28 00:00:00,,Technical,Medium,
4804,1857,2024/06/26 00:00:00,,Technical,Medium,
4805,1857,2024/04/24 00:00:00,,General,Low,
4806,1982,2024/07/17 00:00:00,2024/07/18 08:22:54,Technical,Medium,3.0
4807,3186,2024/01/12 00:00:00,2024/01/13 04:41:39,General,Low,4.0
4808,3186,2024/10/23 00:00:00,2024/10/23 12:21:31,Technical,High,4.0
4809,3186,2024/02/28 00:00:00,2024/02/28 11:47:17,Technical,Low,2.0
4810,2066,2024/11/26 00:00:00,2024/11/26 09:15:52,Billing,Low,4.0
4811,2066,2024/10/03 00:00:00,2024/10/03 08:22:46,Technical,Medium,
4812,2066,2024/08/24 00:00:00,2024/08/24 02:53:50,Billing,High,5.0
4813,4772,2024/07/19 00:00:00,2024/07/19 08:29:26,Technical,Low,
4814,4772,2024/11/18 00:00:00,2024/11/18 18:08:12,Technical,Low,
4815,4772,2024/11/16 00:00:00,,Billing,High,
4816,4772,2024/12/15 00:00:00,2024/12/15 03:46:11,General,Low,5.0
4817,4772,2024/07/22 00:00:00,2024/07/22 12:58:38,General,High,4.0
4818,3913,2024/03/15 00:00:00,2024/03/15 01:20:15,Technical,Low,5.0
4819,1756,2024/06/21 00:00:00,,Technical,Low,
4820,1756,2024/08/07 00:00:00,2024/08/07 08:54:30,General,Low,4.0
4821,1756,2024/12/15 00:00:00,2024/12/15 11:03:53,Billing,Low,4.0
4822,1756,2024/07/07 00:00:00,,Technical,Low,
4823,1756,2024/12/19 00:00:00,2024/12/19 05:54:08,Technical,High,3.0
4824,3563,2024/01/30 00:00:00,2024/01/30 17:59:22,Technical,Medium,
4825,3563,2024/10/12 00:00:00,2024/10/12 02:36:13,Technical,Low,4.0
4826,4443,2024/03/03 00:00:00,,General,Low,
4827,4443,2024/11/12 00:00:00,2024/11/12 03:07:00,Technical,Low,4.0
4828,4443,2024/01/03 00:00:00,2024/01/03 04:35:47,General,Low,4.0
4829,2391,2024/06/11 00:00:00,2024/06/11 07:42:52,Technical,Medium,
4830,2391,2024/06/01 00:00:00,2024/06/01 07:35:55,Technical,Low,4.0
4831,4099,2024/04/10 00:00:00,2024/04/10 22:59:13,General,Low,
4832,641,2024/11/04 00:00:00,2024/11/04 04:05:47,General,High,
4833,412,2024/11/06 00:00:00,2024/11/06 05:54:14,Billing,Low,4.0
4834,412,2024/11/24 00:00:00,2024/11/24 11:47:23,Technical,Medium,2.0
4835,412,2024/03/13 00:00:00,2024/03/13 02:14:21,Billing,Medium,
4836,412,2024/07/13 00:00:00,,General,Low,
4837,1192,2024/09/09 00:00:00,2024/09/09 10:40:16,Billing,Medium,
4838,1192,2024/11/17 00:00:00,2024/11/17 05:41:31,General,Low,5.0
4839,149,2024/01/20 00:00:00,,Technical,Low,
4840,149,2024/04/17 00:00:00,,Technical,Medium,
4841,149,2024/11/15 00:00:00,2024/11/17 03:06:47,Billing,Low,4.0
4842,149,2024/08/25 00:00:00,2024/08/25 07:08:38,Technical,Low,
4843,3099,2024/06/29 00:00:00,2024/06/29 13:16:38,Technical,Low,5.0
4844,1961,2024/09/05 00:00:00,2024/09/06 18:25:10,Billing,Low,
4845,1961,2024/09/15 00:00:00,,Billing,Medium,
4846,2055,2024/10/22 00:00:00,2024/10/22 15:41:39,Technical,Medium,3.0
4847,2055,2024/10/16 00:00:00,2024/10/16 05:06:44,Technical,Medium,2.0
4848,2055,2024/10/26 00:00:00,,Technical,Medium,
4849,2055,2024/11/18 00:00:00,2024/11/18 16:43:33,Technical,Low,
4850,1485,2024/07/06 00:00:00,2024/07/06 12:09:29,Technical,Medium,4.0
4851,1485,2024/09/05 00:00:00,2024/09/05 08:22:23,Billing,Medium,
4852,4803,2024/06/15 00:00:00,2024/06/15 23:44:57,Billing,Medium,
4853,4803,2024/04/19 00:00:00,2024/04/19 18:22:35,Technical,Low,5.0
4854,1920,2024/08/01 00:00:00,,General,Medium,
4855,1920,2024/12/01 00:00:00,2024/12/01 15:07:48,Technical,Medium,
4856,4649,2024/04/19 00:00:00,2024/04/19 10:24:13,Technical,Medium,4.0
4857,4649,2024/07/20 00:00:00,2024/07/20 05:19:41,Technical,High,3.0
4858,3457,2024/09/22 00:00:00,2024/09/22 04:43:40,General,High,2.0
4859,2027,2024/05/19 00:00:00,,Technical,Low,
4860,2027,2024/05/30 00:00:00,,Billing,High,
4861,2027,2024/01/15 00:00:00,2024/01/15 21:53:46,Technical,High,
4862,2027,2024/12/18 00:00:00,2024/12/20 14:37:53,Technical,High,2.0
4863,1612,2024/03/03 00:00:00,2024/03/04 09:06:16,Technical,Low,4.0
4864,1612,2024/11/06 00:00:00,2024/11/06 05:08:14,General,Medium,
4865,1612,2024/11/02 00:00:00,2024/11/03 13:17:03,Technical,Low,
4866,1612,2024/04/15 00:00:00,2024/04/16 23:20:07,Billing,Low,
4867,559,2024/03/29 00:00:00,2024/03/29 08:47:14,Technical,Low,
4868,559,2024/04/29 00:00:00,2024/04/29 07:17:16,General,Medium,
4869,559,2024/10/09 00:00:00,,Billing,Low,
4870,559,2024/07/22 00:00:00,2024/07/22 13:19:48,Technical,Medium,2.0
4871,2015,2024/06/05 00:00:00,2024/06/05 07:33:27,Technical,Low,4.0
4872,2015,2024/12/17 00:00:00,2024/12/17 07:35:11,Billing,Low,5.0
4873,4643,2024/03/11 00:00:00,,Technical,Low,
4874,4948,2024/10/29 00:00:00,2024/11/01 01:58:12,Billing,Low,
4875,4948,2024/01/29 00:00:00,2024/01/30 00:21:56,Billing,Low,4.0
4876,4948,2024/03/30 00:00:00,2024/03/30 04:08:30,Technical,Medium,2.0
4877,4948,2024/09/02 00:00:00,2024/09/02 23:27:24,Billing,Medium,5.0
4878,4948,2024/04/15 00:00:00,2024/04/15 11:38:15,Technical,Medium,
4879,3878,2024/02/24 00:00:00,2024/02/24 17:57:52,Technical,Low,
4880,1705,2024/10/26 00:00:00,2024/10/26 18:31:02,Technical,Medium,
4881,1705,2024/02/19 00:00:00,2024/02/20 01:36:56,Billing,Low,4.0
4882,3337,2024/01/20 00:00:00,2024/01/20 16:36:59,Billing,Low,5.0
4883,3337,2024/10/06 00:00:00,2024/10/07 03:51:23,Billing,Low,5.0
4884,3337,2024/12/09 00:00:00,,Technical,Low,
4885,3337,2024/12/30 00:00:00,,Technical,Low,
4886,1346,2024/08/21 00:00:00,,Billing,Medium,
4887,850,2024/04/23 00:00:00,,Technical,Medium,
4888,850,2024/04/03 00:00:00,2024/04/04 10:29:52,Technical,High,1.0
4889,850,2024/02/16 00:00:00,2024/02/16 04:23:12,Technical,Medium,5.0
4890,850,2024/10/11 00:00:00,2024/10/11 10:16:14,Billing,Low,4.0
4891,850,2024/10/25 00:00:00,2024/10/25 06:25:39,Technical,Low,
4892,1973,2024/05/29 00:00:00,,General,Low,
4893,1056,2024/10/08 00:00:00,2024/10/09 04:21:32,General,Medium,4.0
4894,1056,2024/09/21 00:00:00,2024/09/22 11:01:38,General,Low,
4895,1056,2024/02/01 00:00:00,2024/02/01 10:20:49,Technical,Low,5.0
4896,1056,2024/02/12 00:00:00,2024/02/13 17:01:38,Billing,Low,4.0
4897,1056,2024/08/11 00:00:00,,Billing,High,
4898,194,2024/01/27 00:00:00,2024/01/27 08:26:09,Technical,Low,
4899,194,2024/02/08 00:00:00,2024/02/08 20:03:18,Billing,Medium,2.0
4900,194,2024/06/07 00:00:00,2024/06/08 02:57:27,Billing,Low,
4901,194,2024/09/24 00:00:00,,Technical,Medium,
4902,194,2024/05/23 00:00:00,2024/05/23 07:03:14,Technical,Low,
4903,1807,2024/09/04 00:00:00,2024/09/04 08:35:05,Billing,Medium,5.0
4904,190,2024/03/11 00:00:00,2024/03/11 09:37:52,Technical,Low,
4905,190,2024/06/10 00:00:00,,Technical,Medium,
4906,1779,2024/09/28 00:00:00,2024/09/28 08:07:09,General,Medium,
4907,1779,2024/10/07 00:00:00,,General,Medium,
4908,4764,2024/01/06 00:00:00,2024/01/06 05:28:02,Technical,High,4.0
4909,4764,2024/01/23 00:00:00,2024/01/23 22:49:34,Billing,High,2.0
4910,4764,2024/01/11 00:00:00,2024/01/13 16:07:26,Billing,High,
4911,4764,2024/08/10 00:00:00,2024/08/10 14:18:37,Technical,High,
4912,4764,2024/06/04 00:00:00,2024/06/04 15:14:49,Technical,Medium,4.0
4913,4617,2024/08/20 00:00:00,,Billing,Low,
4914,4810,2024/06/11 00:00:00,2024/06/11 12:40:37,Technical,Low,3.0
4915,1431,2024/05/28 00:00:00,2024/05/28 04:43:45,General,High,
4916,1431,2024/03/17 00:00:00,2024/03/17 05:33:04,Technical,Medium,4.0
4917,1431,2024/10/21 00:00:00,2024/10/21 14:04:47,Billing,High,4.0
4918,1431,2024/06/27 00:00:00,2024/06/27 17:58:07,Technical,Medium,
4919,1431,2024/11/22 00:00:00,2024/11/22 05:24:18,General,Low,5.0
4920,3603,2024/10/06 00:00:00,2024/10/06 09:42:21,Billing,Low,4.0
4921,1965,2024/08/14 00:00:00,2024/08/14 12:46:16,Billing,Low,4.0
4922,1965,2024/12/24 00:00:00,2024/12/24 16:37:31,Technical,Medium,5.0
4923,1965,2024/01/14 00:00:00,2024/01/14 04:56:16,Billing,Medium,4.0
4924,1159,2024/08/09 00:00:00,2024/08/09 08:23:14,General,Medium,1.0
4925,1159,2024/05/10 00:00:00,2024/05/10 06:19:08,Billing,High,2.0
4926,1159,2024/04/11 00:00:00,2024/04/11 03:57:06,General,Low,
4927,1159,2024/10/04 00:00:00,,Technical,Low,
4928,210,2024/06/30 00:00:00,2024/06/30 02:20:43,Billing,Low,4.0
4929,210,2024/10/14 00:00:00,2024/10/14 16:39:02,Technical,Medium,
4930,210,2024/09/05 00:00:00,2024/09/05 08:46:12,Technical,High,3.0
4931,210,2024/03/13 00:00:00,,Technical,Medium,
4932,210,2024/01/21 00:00:00,,Technical,Low,
4933,2238,2024/05/06 00:00:00,2024/05/06 12:34:38,Technical,Low,
4934,2238,2024/07/12 00:00:00,,Technical,Medium,
4935,2238,2024/09/17 00:00:00,2024/09/17 14:21:33,Technical,Medium,
4936,2238,2024/08/31 00:00:00,2024/08/31 13:25:20,Technical,High,2.0
4937,3951,2024/11/25 00:00:00,2024/11/25 11:57:48,Technical,Medium,
4938,3951,2024/05/15 00:00:00,2024/05/15 06:26:55,Billing,Medium,
4939,3951,2024/01/19 00:00:00,2024/01/19 14:21:58,Billing,Medium,
4940,1358,2024/10/29 00:00:00,,Technical,Medium,
4941,1358,2024/11/15 00:00:00,2024/11/15 03:20:22,Technical,Low,5.0
4942,1358,2024/04/16 00:00:00,2024/04/17 17:51:50,Billing,Low,5.0
4943,1358,2024/09/04 00:00:00,,Technical,High,
4944,3767,2024/01/27 00:00:00,,General,High,
4945,2459,2024/10/13 00:00:00,2024/10/13 10:06:20,Billing,Low,4.0
4946,2459,2024/09/18 00:00:00,2024/09/19 11:43:54,Technical,Low,5.0
4947,2459,2024/11/30 00:00:00,2024/11/30 03:29:56,Technical,Low,1.0
4948,2459,2024/10/12 00:00:00,2024/10/12 23:47:09,Technical,Medium,5.0
4949,4998,2024/08/24 00:00:00,,Billing,High,
4950,4998,2024/01/01 00:00:00,,Billing,Low,
4951,2411,2024/04/29 00:00:00,,Billing,Low,
4952,2411,2024/10/12 00:00:00,2024/10/13 08:13:49,General,High,
4953,2411,2024/05/21 00:00:00,2024/05/22 12:55:24,Technical,Low,4.0
4954,2411,2024/11/19 00:00:00,2024/11/19 03:57:27,Technical,Low,3.0
4955,2411,2024/12/16 00:00:00,,Technical,Low,
4956,2250,2024/08/19 00:00:00,,Technical,Medium,
4957,2250,2024/08/08 00:00:00,2024/08/08 10:35:43,General,Medium,2.0
4958,1686,2024/10/30 00:00:00,2024/10/30 23:42:14,Technical,Low,
4959,1686,2024/03/13 00:00:00,,Technical,Medium,
4960,1686,2024/07/13 00:00:00,,Technical,High,
4961,1686,2024/10/13 00:00:00,,Billing,Low,
4962,502,2024/07/12 00:00:00,2024/07/12 11:31:21,General,Low,5.0
4963,815,2024/06/10 00:00:00,2024/06/10 21:31:40,General,Low,1.0
4964,815,2024/05/14 00:00:00,2024/05/14 04:43:48,Billing,Low,4.0
4965,815,2024/06/03 00:00:00,2024/06/03 08:08:35,Technical,Low,5.0
4966,815,2024/11/27 00:00:00,2024/11/28 08:22:53,Billing,High,3.0
4967,2993,2024/07/02 00:00:00,2024/07/02 17:35:10,Billing,High,
4968,2993,2024/05/05 00:00:00,2024/05/05 11:47:13,Technical,High,2.0
4969,2993,2024/12/27 00:00:00,2024/12/27 07:59:59,General,Medium,4.0
4970,4383,2024/01/16 00:00:00,2024/01/17 08:15:28,Billing,High,2.0
4971,4383,2024/07/07 00:00:00,2024/07/07 16:33:25,Technical,Medium,
4972,4383,2024/01/08 00:00:00,2024/01/08 09:22:18,General,Low,5.0
4973,1542,2024/04/29 00:00:00,,General,Medium,
4974,3071,2024/08/22 00:00:00,2024/08/22 14:01:00,General,Low,5.0
4975,3071,2024/09/24 00:00:00,,Technical,High,
4976,3071,2024/12/20 00:00:00,,Billing,High,
4977,3071,2024/02/16 00:00:00,2024/02/16 09:30:57,Billing,Low,3.0
4978,3071,2024/06/04 00:00:00,2024/06/04 11:07:49,Technical,Low,5.0
4979,3448,2024/01/11 00:00:00,2024/01/11 01:48:56,Billing,Low,5.0
4980,3448,2024/08/29 00:00:00,2024/08/29 14:41:21,General,High,4.0
4981,3013,2024/05/24 00:00:00,2024/05/24 06:03:15,Billing,Medium,
4982,3013,2024/08/26 00:00:00,2024/08/26 21:27:28,Billing,High,
4983,229,2024/11/28 00:00:00,,General,Medium,
4984,1070,2024/05/26 00:00:00,2024/05/26 19:47:51,Technical,Low,4.0
4985,1070,2024/04/19 00:00:00,2024/04/20 11:44:49,Technical,Low,5.0
4986,1070,2024/03/10 00:00:00,2024/03/11 04:17:06,General,Low,5.0
4987,4564,2024/09/18 00:00:00,2024/09/19 15:11:47,Technical,High,
4988,1171,2024/05/19 00:00:00,2024/05/20 00:15:47,General,Low,4.0
