customer_id,signup_date,country,age,gender,subscription_tier,monthly_fee,account_age_days,is_premium,age_group,country_region,total_sessions,avg_sessions_per_day,total_usage_minutes,avg_session_duration,avg_features_per_session,total_errors,days_active,days_since_last_activity,usage_consistency_std,total_tickets,avg_resolution_hours,unresolved_tickets,technical_tickets_pct,high_priority_tickets,avg_satisfaction,days_since_last_ticket,churned
4212,2022-06-18,Spain,59.0,M,Basic,13.73,927,0,51+,Europe,292,5.509433962264151,1663.85,31.393396226415092,7.9245283018867925,25,53,0,2.342111485796803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4213,2024-01-29,Canada,22.0,M,Basic,13.62,337,0,18-25,North America,39,5.571428571428571,154.7,22.099999999999998,6.714285714285714,3,7,19,2.9920529661723827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4214,2022-09-07,Italy,61.0,F,Basic,12.9,846,0,51+,Europe,219,5.093023255813954,1337.74,31.110232558139536,8.186046511627907,22,43,0,2.297140598225916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4215,2023-06-13,Canada,67.0,F,Basic,14.29,567,0,51+,North America,168,4.8,900.55,25.73,6.314285714285714,18,35,0,2.4710083676388424,2.0,5.473888888888889,1.0,100.0,0.0,1.0,25.0,1
4216,2022-06-28,France,59.0,M,Basic,13.11,917,0,51+,Europe,79,4.157894736842105,748.67,39.403684210526315,6.157894736842105,11,19,0,2.267234191077971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4217,2023-07-20,UK,55.0,M,Enterprise,187.47,530,1,51+,Europe,256,5.565217391304348,1396.44,30.35739130434783,8.08695652173913,25,46,1,2.334782158889475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4218,2022-06-13,UK,29.0,Other,Basic,11.5,932,0,26-35,Europe,86,4.3,588.81,29.440499999999997,7.05,7,20,2,2.4516374764204993,3.0,13.25611111111111,0.0,100.0,1.0,3.5,166.0,0
4219,2022-12-05,Australia,56.0,F,Basic,10.65,757,0,51+,Oceania,187,5.054054054054054,1010.78,27.318378378378377,6.621621621621622,17,37,1,2.2104040096520556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4220,2023-07-28,USA,35.0,M,Premium,38.19,522,1,26-35,North America,302,5.033333333333333,1601.01,26.6835,6.85,29,60,1,2.779871150938333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4221,2023-03-13,Spain,19.0,F,Basic,11.9,659,0,18-25,Europe,309,4.352112676056338,1973.47,27.795352112676056,7.352112676056338,31,71,0,2.473277706949659,4.0,11.576736111111112,0.0,75.0,1.0,4.75,136.0,0
4222,2023-04-19,Germany,27.0,F,Basic,13.25,622,0,26-35,Europe,198,4.604651162790698,1194.0,27.767441860465116,6.465116279069767,25,43,2,2.172770174813282,5.0,14.088833333333332,0.0,80.0,2.0,3.5,83.0,0
4223,2022-08-26,USA,32.0,M,Basic,13.68,858,0,26-35,North America,137,5.48,726.61,29.0644,7.4,12,25,0,2.5019992006393603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4224,2024-03-27,Spain,47.0,M,Basic,11.62,279,0,36-50,Europe,183,5.228571428571429,894.34,25.55257142857143,7.771428571428571,21,35,1,2.5215041529367572,1.0,12.621666666666666,0.0,0.0,0.0,5.0,181.0,0
4225,2023-02-19,Australia,61.0,F,Enterprise,150.51,681,1,51+,Oceania,216,4.909090909090909,1081.49,24.57931818181818,7.068181818181818,25,44,0,2.4572454025366546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4226,2023-10-07,UK,34.0,M,Basic,14.46,451,0,26-35,Europe,52,4.0,457.55,35.19615384615385,8.307692307692308,6,13,28,2.3452078799117144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4227,2022-07-08,Germany,21.0,F,Basic,14.39,907,0,18-25,Europe,383,5.0394736842105265,2134.41,28.084342105263158,7.526315789473684,40,76,1,2.5003508525734772,4.0,23.185902777777777,0.0,75.0,0.0,4.0,75.0,0
4228,2022-07-10,UK,24.0,M,Basic,13.74,905,0,18-25,Europe,344,4.9855072463768115,2073.77,30.05463768115942,7.0144927536231885,29,69,0,2.719714267124335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4229,2023-10-18,UK,58.0,F,Basic,13.8,440,0,51+,Europe,194,5.388888888888889,1138.8799999999999,31.635555555555552,6.805555555555555,15,36,5,2.566573900611784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4230,2023-11-05,Spain,48.0,F,Basic,14.48,422,0,36-50,Europe,124,4.592592592592593,704.71,26.10037037037037,7.703703703703703,11,27,0,2.515479144742673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4231,2023-03-19,USA,68.0,M,Premium,37.35,653,1,51+,North America,162,4.764705882352941,1019.21,29.976764705882353,8.205882352941176,18,34,5,2.606039878871269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4232,2023-02-10,USA,56.0,F,Premium,33.39,690,1,51+,North America,252,4.666666666666667,1603.79,29.699814814814815,7.462962962962963,32,54,0,2.434035394542732,3.0,16.530277777777776,1.0,33.33333333333333,0.0,3.0,5.0,0
4233,2022-01-30,UK,51.0,Other,Premium,31.2,1066,1,51+,Europe,357,5.25,1966.87,28.92455882352941,7.367647058823529,22,68,2,2.559005170507978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4234,2024-01-26,USA,23.0,F,Basic,12.1,340,0,18-25,North America,348,5.3538461538461535,1608.27,24.742615384615384,7.138461538461539,39,65,0,2.407220708298585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4235,2023-09-21,Brazil,67.0,F,Basic,10.43,467,0,51+,South America,288,5.236363636363636,1775.67,32.28490909090909,6.818181818181818,29,55,0,2.8929264714167156,2.0,16.759583333333335,0.0,50.0,0.0,4.5,246.0,0
4236,2024-06-23,Italy,55.0,M,Enterprise,111.57,191,1,51+,Europe,67,4.466666666666667,315.6,21.040000000000003,9.2,3,15,0,2.8751811537130436,4.0,23.131944444444446,1.0,50.0,1.0,3.5,39.0,0
4237,2022-07-22,Australia,62.0,F,Basic,14.74,893,0,51+,Oceania,233,4.957446808510638,1397.3799999999999,29.731489361702124,7.872340425531915,27,47,0,2.7501576777603027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4238,2023-04-06,USA,68.0,M,Enterprise,167.58,635,1,51+,North America,199,5.2368421052631575,949.82,24.995263157894737,6.105263157894737,18,38,0,2.5194831143678336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4239,2023-08-30,Australia,51.0,M,Premium,38.51,489,1,51+,Oceania,108,4.32,718.4,28.736,8.16,12,25,1,2.286190426597633,3.0,15.16388888888889,2.0,33.33333333333333,0.0,0.0,83.0,1
4240,2023-03-16,USA,61.0,M,Enterprise,164.28,656,1,51+,North America,392,4.839506172839506,2457.77,30.34283950617284,8.11111111111111,35,81,0,2.839263945653243,1.0,34.36138888888889,0.0,0.0,0.0,0.0,133.0,0
4241,2023-02-03,Canada,32.0,M,Basic,12.08,697,0,26-35,North America,63,4.846153846153846,311.84999999999997,23.988461538461536,5.769230769230769,7,13,3,2.9395621512438956,3.0,19.877407407407407,0.0,0.0,0.0,4.0,36.0,0
4242,2022-01-05,Canada,31.0,M,Basic,10.12,1091,0,26-35,North America,357,5.1,2078.94,29.699142857142856,7.5285714285714285,35,70,1,2.6051787888241242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4243,2023-12-23,Mexico,23.0,F,Premium,39.55,374,1,18-25,North America,75,5.0,475.19,31.679333333333332,7.4,10,15,0,2.9760952365713798,5.0,11.669236111111111,1.0,40.0,2.0,4.0,62.0,1
4244,2022-08-08,Canada,43.5,F,Premium,30.7,876,1,36-50,North America,288,5.052631578947368,1692.82,29.69859649122807,8.070175438596491,24,57,1,2.3936004905310906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4245,2022-07-30,USA,54.0,M,Basic,13.04,885,0,51+,North America,385,4.695121951219512,2708.22,33.027073170731704,7.7073170731707314,41,82,0,2.5027837557715946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4246,2022-10-13,USA,67.0,M,Premium,31.01,810,1,51+,North America,361,4.878378378378378,2218.08,29.974054054054054,6.797297297297297,36,74,1,2.4714961510655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4247,2024-02-10,UK,49.0,F,Basic,11.41,325,0,36-50,Europe,150,6.25,813.92,33.913333333333334,6.375,10,24,8,2.171955640511064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4248,2023-12-22,UK,20.0,M,Basic,10.92,375,0,18-25,Europe,140,4.666666666666667,873.25,29.108333333333334,6.966666666666667,10,30,0,2.564120247507547,5.0,3.8116666666666665,3.0,40.0,2.0,4.5,14.0,1
4249,2024-04-08,Spain,20.0,M,Premium,35.53,267,1,18-25,Europe,99,5.2105263157894735,558.44,29.391578947368423,8.210526315789474,9,19,2,2.439921386903481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4250,2024-03-26,USA,39.0,F,Basic,14.43,280,0,36-50,North America,136,4.857142857142857,961.96,34.355714285714285,7.892857142857143,10,28,4,2.5050214121105387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4251,2022-03-06,UK,39.0,M,Basic,13.17,1031,0,36-50,Europe,452,5.136363636363637,2462.49,27.982840909090907,8.170454545454545,34,88,0,2.569412554990526,4.0,13.897361111111111,0.0,50.0,2.0,4.0,14.0,0
4252,2023-08-15,Spain,27.0,M,Basic,13.31,504,0,26-35,Europe,396,4.829268292682927,2543.5,31.01829268292683,7.463414634146342,45,82,0,2.5376419405598583,4.0,18.662430555555556,0.0,75.0,0.0,4.0,211.0,1
4253,2022-04-15,Australia,68.0,F,Basic,14.53,991,0,51+,Oceania,389,5.0519480519480515,2334.62,30.319740259740257,7.623376623376624,39,77,0,2.6000814961726824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4254,2024-03-29,UK,20.0,F,Basic,13.74,277,0,18-25,Europe,285,4.913793103448276,1500.36,25.868275862068963,7.724137931034483,37,58,1,2.6903628057602695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4255,2024-06-11,USA,29.0,M,Basic,14.32,203,0,26-35,North America,169,4.828571428571428,1074.4,30.69714285714286,7.4,17,35,0,2.5493449479945918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4256,2023-07-04,UK,46.0,F,Basic,12.07,546,0,36-50,Europe,265,4.491525423728813,1595.33,27.039491525423728,7.9491525423728815,19,59,0,2.7125054034964915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4257,2022-07-11,USA,65.0,F,Premium,38.64,904,1,51+,North America,185,5.285714285714286,1159.32,33.12342857142857,6.9714285714285715,18,35,3,2.760769591888428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4258,2023-01-10,Brazil,34.0,M,Enterprise,164.58,721,1,26-35,South America,149,5.321428571428571,913.14,32.61214285714286,7.678571428571429,18,28,2,2.776269431750449,3.0,16.602916666666665,1.0,66.66666666666666,1.0,0.0,257.0,0
4259,2022-11-30,USA,24.0,M,Basic,10.67,762,0,18-25,North America,53,5.888888888888889,394.77,43.86333333333333,8.333333333333334,3,9,11,2.848001248439177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4260,2022-07-21,UK,30.0,M,Basic,10.18,894,0,26-35,Europe,116,6.105263157894737,419.21,22.063684210526315,8.736842105263158,7,19,1,2.401266722241623,1.0,82.00527777777778,0.0,100.0,0.0,4.0,42.0,1
4261,2023-04-14,Mexico,19.0,M,Basic,11.21,627,0,18-25,North America,207,5.3076923076923075,1026.1,26.310256410256407,7.410256410256411,25,39,0,2.6472810893427807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4262,2022-04-27,Spain,21.0,M,Premium,33.77,979,1,18-25,Europe,198,4.4,1138.8700000000001,25.308222222222224,7.733333333333333,16,45,2,2.2703624059928087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4263,2022-09-26,Spain,27.0,M,Premium,38.37,827,1,26-35,Europe,174,5.117647058823529,900.47,26.484411764705882,7.264705882352941,17,34,3,2.4091329495541443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4264,2023-11-18,Canada,56.0,M,Enterprise,174.11,409,1,51+,North America,237,4.9375,1332.17,27.753541666666667,7.541666666666667,31,48,0,2.588076176984043,4.0,17.08648148148148,1.0,50.0,1.0,3.0,67.0,0
4265,2024-06-02,USA,41.0,F,Basic,14.77,212,0,36-50,North America,148,5.103448275862069,776.36,26.771034482758623,7.655172413793103,13,29,1,2.5120399733257046,2.0,16.549166666666668,1.0,50.0,2.0,1.0,63.0,0
4266,2023-05-17,Canada,34.0,F,Premium,35.58,594,1,26-35,North America,173,5.40625,952.35,29.7609375,6.59375,14,32,1,2.613357437621994,3.0,19.57259259259259,0.0,33.33333333333333,1.0,5.0,131.0,0
4267,2023-06-25,Brazil,69.0,F,Basic,13.73,555,0,51+,South America,99,4.304347826086956,769.5,33.45652173913044,6.869565217391305,8,23,0,2.670287397005928,2.0,0.0,2.0,50.0,0.0,0.0,180.0,0
4268,2023-10-17,UK,23.0,F,Enterprise,127.52,441,1,18-25,Europe,393,4.7926829268292686,2223.66,27.11780487804878,7.878048780487805,52,82,1,2.609279759088011,1.0,6.522222222222222,0.0,0.0,0.0,0.0,221.0,0
4269,2022-11-17,Italy,36.0,F,Basic,13.39,775,0,36-50,Europe,91,5.352941176470588,835.58,49.15176470588236,7.588235294117647,5,17,0,2.4479883698301204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4270,2023-09-04,Canada,22.0,F,Basic,13.52,484,0,18-25,North America,184,5.257142857142857,1099.75,31.42142857142857,7.257142857142857,13,35,0,2.3682067817959944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4271,2023-02-02,Mexico,49.0,M,Premium,38.47,698,1,36-50,North America,364,4.986301369863014,2030.87,27.820136986301367,7.47945205479452,42,73,0,2.695124974864243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4272,2023-09-18,UK,27.0,M,Premium,35.35,470,1,26-35,Europe,167,5.0606060606060606,874.9,26.51212121212121,6.96969696969697,14,33,2,2.357692117561604,1.0,8.255555555555556,0.0,0.0,0.0,5.0,310.0,0
4273,2023-02-06,Canada,26.0,F,Basic,13.24,694,0,26-35,North America,30,5.0,190.23,31.705,8.0,4,6,0,3.794733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4274,2023-08-25,Canada,44.0,Unknown,Basic,11.01,494,0,36-50,North America,67,4.466666666666667,586.3,39.086666666666666,9.0,14,15,13,2.474633209954462,1.0,0.0,1.0,0.0,0.0,0.0,257.0,0
4275,2022-04-27,Italy,30.0,M,Basic,13.67,979,0,26-35,Europe,213,5.195121951219512,1657.17,40.41878048780488,8.365853658536585,20,41,0,2.9429535520894814,1.0,8.894166666666667,0.0,100.0,0.0,4.0,237.0,0
4276,2022-12-23,USA,36.0,F,Basic,14.18,739,0,36-50,North America,245,5.0,1188.5,24.255102040816325,8.040816326530612,13,49,2,2.798809270624444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4277,2022-12-27,USA,38.0,F,Basic,12.96,735,0,36-50,North America,246,4.92,1383.14,27.6628,7.72,23,50,1,2.497672385830211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4278,2024-05-15,UK,41.0,F,Enterprise,111.56,230,1,36-50,Europe,324,4.438356164383562,2277.81,31.202876712328766,7.506849315068493,35,73,0,2.571134106499952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4279,2023-04-14,Canada,55.0,M,Basic,11.55,627,0,51+,North America,218,5.317073170731708,1237.91,30.192926829268295,8.097560975609756,19,41,0,2.4843412043260473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4280,2023-09-25,Brazil,43.5,M,Premium,34.75,463,1,36-50,South America,170,5.3125,892.85,27.9015625,6.75,15,32,0,2.5328487085977245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4281,2022-06-26,UK,41.0,F,Premium,36.76,919,1,36-50,Europe,294,5.157894736842105,1481.62,25.993333333333332,8.140350877192983,39,57,0,2.8833851241962276,4.0,11.385416666666666,2.0,50.0,0.0,3.5,200.0,0
4282,2024-04-13,Mexico,43.5,M,Premium,33.19,262,1,36-50,North America,142,4.580645161290323,799.39,25.786774193548386,8.32258064516129,11,31,0,2.446414976360131,3.0,19.35888888888889,1.0,66.66666666666666,1.0,4.0,23.0,0
4283,2023-11-21,Italy,20.0,M,Enterprise,184.02,406,1,18-25,Europe,229,4.770833333333333,1571.14,32.732083333333335,7.6875,23,48,2,2.4602333683921844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4284,2023-12-24,UK,21.0,F,Premium,33.71,373,1,18-25,Europe,386,5.436619718309859,1899.07,26.747464788732394,7.591549295774648,40,71,0,2.6604639464692577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4285,2024-03-30,Italy,54.0,F,Basic,10.2,276,0,51+,Europe,214,4.976744186046512,1285.8899999999999,29.90441860465116,8.046511627906977,15,43,1,2.7123032919064975,1.0,9.075,0.0,0.0,0.0,5.0,140.0,1
4286,2022-11-01,Brazil,57.0,F,Basic,13.96,791,0,51+,South America,28,4.0,179.54,25.648571428571426,4.857142857142857,4,7,6,2.581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4287,2023-09-22,UK,43.5,F,Basic,13.21,466,0,36-50,Europe,183,4.575,1185.89,29.647250000000003,8.25,20,40,0,2.6398086566245182,3.0,6.779722222222222,2.0,66.66666666666666,1.0,3.0,67.0,1
4288,2023-08-28,Italy,52.0,M,Basic,14.0,491,0,51+,Europe,144,5.333333333333333,783.35,29.012962962962963,7.0,9,27,4,2.4961508830135313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4289,2022-03-28,Australia,48.0,M,Basic,11.73,1009,0,36-50,Oceania,427,4.797752808988764,2400.64,26.973483146067416,7.50561797752809,53,89,0,2.722714952199279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4290,2023-11-20,UK,61.0,M,Premium,30.17,407,1,51+,Europe,264,5.076923076923077,1372.36,26.39153846153846,7.538461538461538,23,52,0,2.806478177123902,2.0,7.455972222222222,0.0,0.0,0.0,4.0,62.0,1
4291,2022-05-18,USA,42.0,F,Basic,10.36,958,0,36-50,North America,217,4.931818181818182,1315.5,29.897727272727273,7.045454545454546,24,44,8,2.5002114075518556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4292,2022-11-17,Germany,57.0,F,Basic,10.55,775,0,51+,Europe,34,4.857142857142857,179.19,25.59857142857143,8.142857142857142,1,7,4,2.4784787961282104,3.0,19.583796296296295,0.0,33.33333333333333,0.0,4.0,56.0,0
4293,2022-05-01,UK,30.0,M,Enterprise,180.5,975,1,26-35,Europe,105,5.25,555.71,27.785500000000003,7.95,11,20,3,3.160196529531535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4294,2022-09-02,UK,21.0,F,Basic,11.5,851,0,18-25,Europe,296,5.285714285714286,1998.55,35.68839285714286,7.785714285714286,30,56,3,2.735053835031311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4295,2022-11-09,USA,43.5,M,Basic,14.98,783,0,36-50,North America,92,5.111111111111111,446.23,24.790555555555557,8.833333333333334,16,18,9,2.6096853289888933,2.0,17.46125,0.0,0.0,0.0,4.0,84.0,0
4296,2022-04-30,Australia,31.0,F,Premium,37.57,976,1,26-35,Oceania,226,5.512195121951219,1167.0,28.463414634146343,7.7317073170731705,26,41,1,2.471051913856852,3.0,8.221388888888889,2.0,0.0,0.0,0.0,214.0,0
4297,2022-07-07,France,30.0,F,Premium,36.0,908,1,26-35,Europe,44,4.888888888888889,238.39,26.487777777777776,7.333333333333333,7,9,6,2.7131367660166177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4298,2023-01-18,USA,44.0,M,Basic,14.91,713,0,36-50,North America,200,5.0,1287.47,32.18675,6.575,19,40,0,2.640901167094099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4299,2023-12-12,Brazil,23.0,M,Premium,33.15,385,1,18-25,South America,257,4.145161290322581,2252.69,36.33370967741936,8.161290322580646,29,62,0,2.3667559189989027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4300,2022-05-25,Brazil,34.0,M,Basic,10.82,951,0,26-35,South America,191,5.457142857142857,1147.83,32.79514285714286,8.228571428571428,15,35,0,2.6272649292378873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4301,2023-06-08,Canada,53.0,M,Basic,13.68,572,0,51+,North America,68,4.857142857142857,423.63,30.259285714285713,6.642857142857143,3,14,1,2.824539250572025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4302,2023-02-02,Mexico,57.0,M,Basic,11.38,698,0,51+,North America,442,5.0227272727272725,2868.08,32.591818181818184,7.068181818181818,38,88,0,2.848582114437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4303,2023-03-05,UK,66.0,F,Premium,39.6,667,1,51+,Europe,400,5.47945205479452,2058.17,28.194109589041098,7.835616438356165,36,73,0,2.6358089051512987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4304,2023-09-03,USA,52.0,M,Basic,14.93,485,0,51+,North America,328,4.259740259740259,2144.48,27.85038961038961,8.116883116883116,40,77,2,2.5308756410765563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4305,2022-05-22,Brazil,34.0,F,Premium,39.25,954,1,26-35,South America,184,4.717948717948718,1610.33,41.29051282051282,7.230769230769231,24,39,1,2.3277357187293224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4306,2023-08-12,UK,58.0,M,Basic,14.71,507,0,51+,Europe,105,5.833333333333333,635.9300000000001,35.32944444444445,7.833333333333333,8,18,2,2.3072774891123746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4307,2023-01-28,UK,19.0,Unknown,Premium,36.15,703,1,18-25,Europe,54,5.4,160.21,16.021,9.5,9,10,10,2.4129281427805145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4308,2023-03-10,UK,30.0,M,Premium,36.91,662,1,26-35,Europe,89,5.5625,511.12,31.945,7.6875,5,16,9,3.1191612120354835,1.0,6.567777777777778,0.0,100.0,0.0,4.0,250.0,0
4309,2022-07-10,UK,69.0,F,Basic,10.46,905,0,51+,Europe,82,4.823529411764706,520.31,30.60647058823529,8.647058823529411,9,17,1,2.9840260998700874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4310,2023-05-14,France,19.0,M,Basic,13.81,597,0,18-25,Europe,110,4.4,763.67,30.546799999999998,7.0,12,25,0,2.565800719723442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4311,2023-10-13,USA,69.0,F,Premium,32.01,445,1,51+,North America,145,4.67741935483871,1018.5799999999999,32.857419354838704,7.67741935483871,20,31,2,2.5349174447332405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4312,2023-07-05,Brazil,45.0,F,Basic,14.19,545,0,36-50,South America,318,5.129032258064516,1977.48,31.89483870967742,7.290322580645161,29,62,0,2.425843581294881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4313,2023-12-12,USA,60.0,F,Basic,14.8,385,0,51+,North America,42,5.25,260.46,32.5575,8.875,4,8,23,2.6049403612586386,1.0,0.0,1.0,0.0,0.0,0.0,288.0,0
4314,2023-10-23,Brazil,43.0,F,Basic,11.05,435,0,36-50,South America,186,5.027027027027027,1145.3,30.95405405405405,7.216216216216216,13,37,0,2.55480469449761,5.0,22.853749999999998,1.0,40.0,1.0,3.5,57.0,0
4315,2022-06-27,UK,43.5,M,Basic,10.38,918,0,36-50,Europe,186,4.894736842105263,1056.86,27.812105263157893,6.894736842105263,16,38,2,2.9389230761956266,5.0,14.43561111111111,0.0,60.0,1.0,2.5,37.0,1
4316,2023-07-23,UK,64.0,F,Basic,12.41,527,0,51+,Europe,248,5.061224489795919,1584.79,32.34265306122449,7.448979591836735,19,49,2,2.741716032473292,3.0,15.325092592592595,0.0,33.33333333333333,0.0,4.5,103.0,0
4317,2022-06-20,Canada,60.0,F,Basic,13.95,925,0,51+,North America,385,4.63855421686747,2484.1,29.928915662650603,7.9156626506024095,45,83,0,2.545097215321906,5.0,14.187777777777779,1.0,40.0,0.0,3.0,66.0,0
4318,2023-05-17,Germany,20.0,Other,Premium,37.7,594,1,18-25,Europe,83,3.9523809523809526,548.58,26.122857142857146,8.0,8,21,1,2.5392162270312957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4319,2022-10-23,USA,52.0,Unknown,Basic,13.47,800,0,51+,North America,181,5.171428571428572,1095.69,31.305428571428575,7.3428571428571425,22,35,0,2.6951559409834687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4320,2022-05-24,USA,29.0,F,Basic,14.09,952,0,26-35,North America,183,5.545454545454546,894.89,27.117878787878787,6.878787878787879,22,33,3,2.0930078399714174,1.0,27.11138888888889,0.0,0.0,0.0,5.0,26.0,1
4321,2022-07-11,Italy,41.0,M,Enterprise,117.49,904,1,36-50,Europe,205,5.54054054054054,893.8,24.156756756756756,7.054054054054054,20,37,3,2.501050830202228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4322,2022-11-19,USA,22.0,M,Premium,36.51,773,1,18-25,North America,433,5.216867469879518,2398.43,28.896746987951804,7.156626506024097,46,83,0,2.585363081408368,1.0,3.527222222222222,0.0,0.0,0.0,3.0,22.0,0
4323,2024-05-12,Brazil,37.0,F,Basic,13.02,233,0,36-50,South America,177,4.657894736842105,1263.21,33.24236842105263,7.105263157894737,18,38,0,2.802280112061968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4324,2023-04-07,USA,56.0,Other,Basic,10.76,634,0,51+,North America,384,4.923076923076923,2590.29,33.20884615384615,7.282051282051282,51,78,0,2.448265915705644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4325,2023-09-27,Italy,56.0,F,Basic,12.06,461,0,51+,Europe,56,4.0,344.95,24.639285714285712,6.928571428571429,5,14,1,2.1483446221182985,4.0,12.657129629629628,1.0,75.0,3.0,1.0,181.0,0
4326,2022-02-24,USA,30.0,F,Basic,14.25,1041,0,26-35,North America,181,5.484848484848484,1029.8,31.206060606060603,8.181818181818182,18,33,3,2.6823638376580754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4327,2024-06-05,UK,58.0,M,Enterprise,197.17,209,1,51+,Europe,29,4.833333333333333,158.23,26.371666666666666,9.166666666666666,6,6,14,3.371448748930742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4328,2023-01-03,Mexico,70.0,M,Premium,36.64,728,1,51+,North America,90,4.5,481.42,24.071,7.85,10,20,0,2.6257830912139837,4.0,15.015138888888888,0.0,75.0,0.0,4.0,96.0,1
4329,2022-01-10,Australia,62.0,F,Enterprise,192.18,1086,1,51+,Oceania,48,6.0,262.92,32.865,9.5,5,8,18,2.0,3.0,14.700740740740741,0.0,33.33333333333333,1.0,5.0,104.0,0
4330,2023-05-12,UK,43.5,M,Premium,31.31,599,1,36-50,Europe,418,4.91764705882353,2571.27,30.250235294117648,7.047058823529412,55,85,0,2.5551617445117336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4331,2022-05-20,Australia,30.0,F,Basic,14.87,956,0,26-35,Oceania,141,5.875,824.26,34.344166666666666,7.916666666666667,12,24,1,2.6590697948555326,4.0,12.114791666666667,0.0,50.0,0.0,4.5,192.0,0
